,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,,"147,095",-11.72%,,,
294,8/17/2009,-2.75,1001.25,1001.25,971.25,973.75,,973.75,3187,40816,0.082,0.605551819,0.612710497,0.027415629,0.667541756,0.557879239,0,-0.97,934.8,2.7705,0.002963736,0.525454545,1.88775471,,,,,,,,,,
295,8/18/2009,1.16,973.25,985.25,972,985,,985,2409,41582,0.096363636,0.557447056,0.6129154,0.02694727,0.66680994,0.55902086,-0.001573804,-0.69,938.2,2.7615,0.002943402,0.411818182,1.763077162,,short,-177,"174,345",Sh,,,,,
296,8/19/2009,0.76,983.75,994,972.5,992.5,,992.5,4424,43498,0.131090909,0.557984251,0.613179595,0.026317516,0.665814626,0.560544564,-0.002560313,-0.62,943.7,2.7605,0.002925188,0.425454545,1.751905648,,,,,,,,,,
297,8/20/2009,0.76,992,1003.25,990,1000,,1000,4580,44866,0.127818182,0.540113904,0.612492961,0.027711324,0.667915609,0.557070313,-0.016956409,-0.36,940.6,2.7415,0.002914629,0.452545455,1.727416416,,,,,,,,,,
298,8/21/2009,2.05,1000,1022,992.25,1020.5,,1020.5,4288,46352,0.165090909,0.558451339,0.61176931,0.028595661,0.668960632,0.554577988,0,3.66,953.4,2.8805,0.003021292,0.478,1.764461307,,cover,177,"-180,629",Sh,,,,,
299,8/24/2009,-0.05,1020.5,1030.25,1017,1020,,1020,7605,51217,0.167090909,0.551258565,0.611048832,0.02961271,0.670274251,0.551823413,-0.000564847,2.38,942.4,2.915,0.003093166,0.497818182,1.779805119,,short,-170,"173,400",Sh,,,,,
300,8/25/2009,0.15,1019.75,1033,1014,1021.5,,1021.5,7204,54600,0.167818182,0.539143803,0.610231789,0.030959843,0.672151474,0.548312104,-0.009168301,-2.26,944.7,2.856,0.003023182,0.462363636,1.815264457,,,,,,,,,,
301,8/26/2009,0.15,1021.5,1027,1015.75,1023,,1023,7774,59618,0.168545455,0.572219557,0.610300279,0.030869743,0.672039764,0.548560793,0,0.06,944.5,2.857,0.003024881,0.377090909,1.717654163,,cover,170,"-173,910",Sh,,,,,
302,8/27/2009,0.17,1021.25,1028.25,1010.5,1024.75,,1024.75,18013,75345,0.168181818,0.571021535,0.610076216,0.031112784,0.672301783,0.547850649,0,-0.46,946,2.8485,0.003011099,0.367636364,1.720859996,,,,,,,,,,
303,8/28/2009,-0.17,1024.75,1034.25,1018,1023,,1023,13196,83972,0.160181818,0.571858071,0.609652094,0.031476406,0.672604906,0.546699282,0,1.64,958.8,2.9345,0.003060597,0.351818182,1.704725557,,,,,,,,,,
304,8/31/2009,-0.64,1022,1026,1009,1016.5,,1016.5,15374,96077,0.189636364,0.572779827,0.609170709,0.031838715,0.672848139,0.545493279,0,-3.56,953.5,2.8145,0.002951757,0.300363636,1.779071713,,,,,,,,,,
305,9/1/2009,-2.41,1015.75,1023,991,992,,992,42551,121331,0.169090909,0.546971726,0.608123447,0.032921691,0.67396683,0.542280064,0,-0.63,956.5,2.8055,0.002933089,0.331818182,1.746153541,,,,,,,,,,
306,9/2/2009,-0.23,992.25,995.25,986.5,989.75,,989.75,37573,149974,0.17,0.533316775,0.606594214,0.034401805,0.675397824,0.537790604,-0.004473829,-2.02,978.5,2.812,0.002873786,0.327636364,1.751596059,,short,-176,"174,196",Sh,,,,,
307,9/3/2009,0.76,989.75,999,987,997.25,,997.25,22614,163055,0.167818182,0.525667998,0.60514225,0.036091475,0.6773252,0.5329593,-0.007291302,-0.55,997.7,2.8515,0.002858074,0.321818182,1.754012428,,,,,,,,,,
308,9/4/2009,1.23,997,1011.75,995.5,1009.5,,1009.5,46177,163055,0.185272727,0.520607597,0.603557976,0.037845056,0.679248089,0.527867864,-0.007260267,0.19,996.7,2.854,0.002863449,0.312545455,1.753324058,,,,,,,,,,
309,9/8/2009,0.39,1016.5,1022.5,1014.25,1020.75,,1020.75,114337,277127,0.264363636,0.519532202,0.601713119,0.039419478,0.680552076,0.522874163,-0.003341961,2.8,999.8,2.943,0.002943589,0.383818182,1.773569837,,,,,,,,,,
310,9/9/2009,0.71,1019.75,1031.75,1014.75,1028,,1028,358078,567994,0.261454545,0.444221732,0.59848613,0.04466779,0.687821711,0.50915055,-0.064928818,-0.8,997.1,2.9115,0.002919968,0.436545455,1.691102225,,,,,,,,,,
311,9/10/2009,0.92,1028,1039.5,1023,1037.5,,1037.5,1510627,1076887,0.24,0.435059217,0.594700212,0.049376584,0.693453379,0.495947045,-0.060887828,-1.62,996.8,2.8635,0.002872693,0.357090909,1.683034817,,,,,,,,,,
312,9/11/2009,-0.02,1037,1043.75,1033.5,1037.25,,1037.25,1760936,1433498,0.245090909,0.429228681,0.590631783,0.053528641,0.697689065,0.483574501,-0.054345819,-2.01,1006.4,2.833,0.002814984,0.283818182,1.696965146,,,,,,,,,,
313,9/14/2009,0.6,1036,1045.25,1025.5,1043.5,,1043.5,1946759,1754819,0.241454545,0.42168881,0.586226571,0.057223108,0.700672787,0.471780355,-0.050091545,-0.96,1001.1,2.791,0.002787933,0.249090909,1.702613756,,,,,,,,,,
314,9/15/2009,0.24,1043.25,1052,1038.25,1046,,1046,2605342,2093060,0.257272727,0.418669932,0.581720398,0.060451269,0.702622935,0.46081786,-0.042147928,0.94,1006.3,2.832,0.00281427,0.275454545,1.701868057,,,,,,,,,,
315,9/16/2009,1.67,1045.75,1064,1044.5,1063.5,,1063.5,2485619,2218338,0.280181818,0.428045713,0.577692956,0.063166077,0.704025109,0.451360802,-0.023315089,1.84,1020.2,2.924,0.002866105,0.289272727,1.711579144,,,,,,,,,,
316,9/17/2009,-0.07,1063.25,1071.5,1056.25,1062.75,,1062.75,2477295,2287204,0.328,0.423478384,0.573541388,0.065658719,0.704858825,0.442223951,-0.018745567,-0.73,1013.5,2.8835,0.002845091,0.293272727,1.708884252,,,,,,,,,,
317,9/18/2009,-0.16,1063,1067.75,1056,1061,,1061,1872677,2285348,0.327636364,0.419714694,0.569185441,0.067777356,0.704740152,0.43363073,-0.013916036,-3.53,1010.3,2.773,0.002744729,0.211090909,1.781883806,,,,,,,,,,
318,9/21/2009,-0.47,1056.5,1058,1048,1056,,1056,476,689,0.315090909,0.432481393,0.565451953,0.069558633,0.704569219,0.426334687,0,1.3,1004.9,2.794,0.002780376,0.234363636,1.787691211,,cover,176,"-185,856",Sh,,,,,
319,9/22/2009,0.66,1055.75,1064.75,1055.5,1063,,1063,1220,1249,0.359818182,0.435216063,0.561731637,0.070964431,0.703660499,0.419802775,0,1.08,1015.5,2.854,0.002810438,0.274363636,1.781427604,,,,,,,,,,
320,9/23/2009,-0.8,1060.25,1070.75,1052,1054.5,,1054.5,1007,1315,0.357272727,0.421405566,0.557652082,0.072476442,0.702604966,0.412699199,0,-1.84,1014.4,2.7985,0.002758774,0.279636364,1.774595378,,,,,,,,,,
321,9/24/2009,-1.4,1054.25,1058.5,1036.75,1039.75,,1039.75,1014,1586,0.320909091,0.437132563,0.554743541,0.074056588,0.702856716,0.406630365,0,-2,998.9,2.7005,0.002703474,0.259090909,1.7945806,,,,,,,,,,
322,9/25/2009,-0.29,1040.25,1044.25,1032.25,1036.75,,1036.75,785,1711,0.325454545,0.42413051,0.551409481,0.075745818,0.702901117,0.399917845,0,1.87,991.6,2.731,0.002754135,0.241636364,1.773658871,,,,,,,,,,
323,9/28/2009,1.71,1036.75,1055.75,1032,1054.5,,1054.5,1172,2365,0.311636364,0.396414335,0.547686226,0.078245078,0.704176382,0.39119607,0,-0.84,994.1,2.715,0.002731114,0.240363636,1.774423186,,,,,,,,,,
324,9/29/2009,-0.4,1054.75,1061,1048.5,1050.25,,1050.25,813,2546,0.292545455,0.428855364,0.543755154,0.078692101,0.701139357,0.386370952,0,0.23,994.4,2.722,0.002737329,0.254363636,1.771186842,,,,,,,,,,
325,9/30/2009,-0.17,1051,1058,1037.5,1048.5,,1048.5,796,2624,0.237272727,0.418735032,0.539801889,0.07942188,0.69864565,0.380958129,0,1.85,1009.3,2.814,0.002788071,0.225272727,1.730398,,,,,,,,,,
326,10/1/2009,-2.46,1046.25,1050,1021,1022.75,,1022.75,1547,2732,0.175818182,0.424678883,0.535988018,0.079828483,0.695644984,0.376331052,0,-2.1,1000.7,2.7315,0.002729589,0.146909091,1.736434056,,,,,,,,,,
327,10/2/2009,-0.56,1020,1021.5,1007.25,1017,,1017,2444,3221,0.163272727,0.434107567,0.532415459,0.079912709,0.692240877,0.37259004,0,-2.36,1004.3,2.6765,0.00266504,0.098545455,1.768832444,,,,,,,,,,
328,10/5/2009,1.45,1015.5,1034,1015.5,1031.75,,1031.75,1321,3630,0.166181818,0.433330601,0.529103405,0.080180205,0.689463816,0.368742995,0,0.37,1017.8,2.7225,0.002674887,0.083818182,1.763024013,,,,,,,,,,
329,10/6/2009,1.19,1032,1051.75,1031.75,1044,,1044,2474,4577,0.179090909,0.426464982,0.525473973,0.080226956,0.685927884,0.365020061,0,-0.04,1039.7,2.78,0.002673848,0.070545455,1.761122767,,,,,,,,,,
330,10/7/2009,0.48,1044.5,1049.5,1041.5,1049,,1049,991,4676,0.195454545,0.425904658,0.521856266,0.080147622,0.682151509,0.361561022,0,-0.61,1044.4,2.7755,0.002657507,0.068363636,1.761904235,,,,,,,,,,
331,10/8/2009,0.98,1049.5,1062.25,1049.5,1059.25,,1059.25,985,4838,0.175818182,0.457532841,0.518697615,0.079173568,0.677044751,0.360350478,0,3.06,1056.3,2.893,0.002738805,0.081636364,1.781893254,,,,,,,,,,
332,10/9/2009,0.4,1059.5,1064,1054.25,1063.5,,1063.5,1401,5270,0.166181818,0.470792511,0.515834856,0.077976753,0.671788362,0.359881349,0,-1.35,1048.6,2.833,0.002701698,0.060363636,1.792029641,,,,,,,,,,
333,10/12/2009,0.33,1064,1071.75,1063.5,1067,,1067,951,5696,0.168363636,0.472393377,0.513208865,0.076937867,0.667084599,0.359333131,0,-0.18,1057.5,2.852,0.002696927,0.055272727,1.792312653,,,,,,,,,,
334,10/13/2009,-0.26,1064.75,1069.5,1058.75,1064.25,,1064.25,2127,7166,0.171090909,0.473138594,0.51070617,0.075937253,0.662580676,0.358831663,0,-2.88,1065,2.7895,0.002619249,-0.012545455,1.831817776,,,,,,,,,,
335,10/14/2009,1.76,1069,1085,1069,1083,,1083,3334,9937,0.204909091,0.491336627,0.508108631,0.074054814,0.65621826,0.359999003,0,1.82,1064.7,2.8395,0.002666948,0.011090909,1.847139603,,,,,,,,,,
336,10/15/2009,0.18,1083.25,1088,1076.25,1085,,1085,1465,10552,0.194545455,0.486164233,0.505654707,0.07245928,0.650573267,0.360736147,0,1.82,1050.6,2.853,0.002715591,0.052909091,1.861792916,,,,,,,,,,
337,10/16/2009,-0.71,1085.25,1090,1073,1077.25,,1077.25,2332,11278,0.177454545,0.483600101,0.503155828,0.070756274,0.644668376,0.361643281,0,-0.54,1051.5,2.84,0.002700903,-0.009818182,1.821430544,,,,,,,,,,
338,10/19/2009,0.86,1075.25,1092,1072,1086.5,,1086.5,5578,15328,0.162909091,0.488744012,0.501174315,0.069574941,0.640324198,0.362024433,0,3.54,1058.1,2.959,0.002796522,0.048363636,1.882883686,,,,,,,,,,
339,10/20/2009,-0.16,1089.5,1093,1077.75,1084.75,,1084.75,2813,16405,0.152727273,0.461348576,0.498417205,0.068049771,0.634516747,0.362317664,0,-1.2,1058.6,2.925,0.002763083,-0.047272727,1.807421382,,,,,,,,,,
340,10/21/2009,-1.06,1083,1093.5,1068.75,1073.25,,1073.25,2880,17609,0.140181818,0.408076451,0.494754561,0.067376914,0.629508388,0.360000733,0,2.98,1064.5,3.029,0.002845467,-0.01,1.848616099,,,,,,,,,,
341,10/22/2009,1.19,1072.5,1087.25,1066.5,1086,,1086,3272,18718,0.172727273,0.40312209,0.491497777,0.067398696,0.626295169,0.356700384,0,-0.72,1058.6,2.9905,0.002824957,-0.040181818,1.846368298,,,,,,,,,,
342,10/26/2009,-1.03,1070.75,1083.5,1057,1061,,1061,4840,24907,0.107636364,0.365303016,0.487478448,0.068222966,0.62392438,0.351032516,0,1.91,1042.8,3.002,0.002878788,0.026909091,1.84901763,,,,,,,,,,
343,10/27/2009,-0.52,1060.75,1064.5,1052.5,1055.5,,1055.5,6722,28597,0.124545455,0.351841025,0.483082125,0.069041133,0.62116439,0.344999859,0,0.35,1035.4,2.991,0.002888739,0.004545455,1.837286463,,,,,,,,,,
344,10/28/2009,-2.08,1057.75,1058.25,1033.25,1033.5,,1033.5,3011,29218,0.069636364,0.372835763,0.479309417,0.069297264,0.617903945,0.340714889,0,-1.86,1030.5,2.9215,0.002835032,-0.042909091,1.851328525,,,,,,,,,,
345,10/29/2009,2.25,1034,1059,1032.75,1056.75,,1056.75,6251,33097,0.09,0.384269432,0.475431331,0.068520776,0.612472883,0.33838978,0,1.94,1048.3,3.0295,0.002889917,0.016,1.862104146,,,,,,,,,,
346,10/30/2009,-2.72,1057.25,1057.5,1024.5,1028,,1028,9468,36927,0.054545455,0.392696039,0.471898596,0.06766573,0.607230056,0.336567136,0,-1.81,1041.5,2.9555,0.002837734,-0.065090909,1.842281067,,,,,,,,,,
347,11/2/2009,0.61,1027.5,1044.5,1021,1034.25,,1034.25,3382,38632,0.115636364,0.366806209,0.467943093,0.067327794,0.60259868,0.333287505,0,-1.65,1055.2,2.945,0.00279094,-0.145454545,1.812482253,,,,,,,,,,
348,11/3/2009,0.24,1035.25,1038,1022.75,1036.75,,1036.75,7162,43225,0.098909091,0.349652368,0.463318981,0.066540819,0.596400619,0.330237343,0,-2.48,1086.1,2.956,0.002721665,-0.156363636,1.824878853,,,,,,,,,,
349,11/4/2009,0.51,1036.5,1053.25,1036.5,1042,,1042,5013,46013,0.094363636,0.352726317,0.458722154,0.065253511,0.589229175,0.328215133,0,1.03,1088.5,2.993,0.002749655,-0.12,1.82828902,,,,,,,,,,
350,11/5/2009,1.56,1042,1059,1034.75,1058.25,,1058.25,5627,49027,0.108909091,0.337594625,0.454724837,0.065825185,0.586375207,0.323074468,0,-1.38,1090.5,2.957,0.0027116,-0.132545455,1.834629055,,,,,,,,,,
351,11/6/2009,0.28,1058.5,1065.5,1049.25,1061.25,,1061.25,2591,50305,0.076727273,0.340466927,0.450769977,0.066040347,0.58285067,0.318689283,0,-0.74,1097,2.9525,0.002691431,-0.134727273,1.835290727,,,,,,,,,,
352,11/9/2009,2.43,1061.25,1087,1061.25,1087,,1087,3715,51674,0.121818182,0.331738885,0.44698134,0.066792698,0.580566737,0.313395943,0,-0.02,1102.8,2.9675,0.002690878,-0.128545455,1.835090489,,,,,,,,,,
353,11/10/2009,0,1086.75,1089.25,1080.25,1087,,1087,4237,53730,0.119090909,0.285558072,0.442019644,0.068473594,0.578966831,0.305072457,-0.019514385,-0.3,1103.9,2.9615,0.002682761,-0.200545455,1.759836291,,short,-160,"173,920",Sh,,,,,
354,11/11/2009,0.41,1088.75,1098.25,1086.75,1091.5,,1091.5,3581,54427,0.123818182,0.293896057,0.437340326,0.069653821,0.576647968,0.298032684,-0.004136627,-0.93,1116,2.966,0.002657706,-0.260727273,1.726229948,,,,,,,,,,
355,11/12/2009,-0.82,1091.25,1096,1077.75,1082.5,,1082.5,4638,56566,0.105818182,0.292813694,0.432861597,0.070895086,0.574651768,0.291071425,0,0.09,1108,2.9475,0.002660199,-0.218,1.704778035,,cover,160,"-173,200",Sh,,,,,
356,11/13/2009,0.37,1081.75,1091.25,1078.5,1086.5,,1086.5,2636,56328,0.115636364,0.293043515,0.427785669,0.070726585,0.569238838,0.286332499,0,-0.06,1118.1,2.9725,0.002658528,-0.220181818,1.70449242,,,,,,,,,,
357,11/16/2009,1.38,1086.75,1107,1086.75,1101.5,,1101.5,6837,57261,0.152363636,0.314193029,0.423116059,0.069563317,0.562242693,0.283989425,0,2.34,1140.7,3.1035,0.002720698,-0.169272727,1.738668983,,,,,,,,,,
358,11/17/2009,0.09,1101.5,1104,1095.25,1102.5,,1102.5,5227,59493,0.197818182,0.323034959,0.418592003,0.067778961,0.554149924,0.283034082,0,0.14,1140.9,3.1085,0.002724603,-0.196545455,1.721442352,,,,,,,,,,
359,11/18/2009,0.09,1103,1105.5,1096.25,1103.5,,1103.5,4271,59957,0.203636364,0.309492234,0.413804956,0.065960683,0.545726321,0.281883591,0,-0.09,1142.7,3.1105,0.002722062,-0.133454545,1.658319339,,,,,,,,,,
360,11/19/2009,-1.29,1104.25,1104.75,1082,1089.25,,1089.25,6448,62669,0.166363636,0.320189517,0.409681643,0.064555345,0.538792332,0.280570953,0,-1.01,1143.4,3.081,0.002694595,-0.140363636,1.661215489,,,,,,,,,,
361,11/20/2009,-0.39,1088.25,1090,1079,1085,,1085,6048,66094,0.136909091,0.311610011,0.405650611,0.063607286,0.532865182,0.278436039,0,0.45,1148.2,3.108,0.002706845,-0.095454545,1.642744788,,,,,,,,,,
362,11/23/2009,1.29,1085,1106.5,1084.25,1099,,1099,5045,68014,0.147272727,0.305365741,0.401645115,0.062841416,0.527327946,0.275962284,0,-0.67,1166.2,3.1355,0.002688647,-0.097636364,1.643439216,,,,,,,,,,
363,11/24/2009,-0.07,1098,1101.75,1091.25,1098.25,,1098.25,3734,69516,0.138909091,0.306069577,0.397744424,0.061972831,0.521690085,0.273798762,0,-0.8,1167.4,3.1135,0.002667038,-0.115636364,1.645650568,,,,,,,,,,
364,11/25/2009,0.52,1098.75,1106.25,1097.5,1104,,1104,3466,69516,0.135454545,0.30828893,0.393903637,0.06082044,0.515544516,0.272262758,0,-0.16,1188.6,3.165,0.002662797,-0.169454545,1.596191553,,,,,,,,,,
365,11/27/2009,0.37,1080.5,1093.25,1062.25,1084.5,,1084.5,6290,72293,0.087090909,0.311539816,0.391491239,0.061416098,0.514323435,0.268659042,0,-0.72,1175.5,3.1075,0.002643556,-0.168,1.595642678,,,,,,,,,,
366,11/30/2009,0.51,1083,1092.75,1080,1090,,1090,8883,74444,0.085454545,0.330409814,0.389588522,0.0616619,0.512912323,0.266264722,0,1.09,1182.3,3.1595,0.002672334,-0.118727273,1.591812448,,,,,,,,,,
367,12/1/2009,1.24,1088.5,1107,1087.5,1103.5,,1103.5,10611,76860,0.103636364,0.331211256,0.387806387,0.061910949,0.511628284,0.26398449,0,0.19,1200.2,3.2135,0.00267747,-0.078727273,1.570911571,,,,,,,,,,
368,12/2/2009,-0.05,1103.5,1110.5,1099.5,1103,,1103,16299,87109,0.072363636,0.33708885,0.386268206,0.062104193,0.510476591,0.262059821,0,-0.24,1213,3.24,0.002671063,-0.065636364,1.566425234,,,,,,,,,,
369,12/3/2009,-0.88,1103,1112,1092.75,1093.25,,1093.25,33271,109407,0.057636364,0.342342954,0.384880443,0.062219428,0.509319299,0.260441586,0,-0.82,1218.3,3.2275,0.002649183,-0.097636364,1.56347543,,,,,,,,,,
370,12/4/2009,0.91,1091.25,1114.25,1090.75,1103.25,,1103.25,39314,127011,0.077090909,0.333539584,0.38316215,0.062310178,0.507782505,0.258541794,0,3.91,1169.5,3.2195,0.002752886,-0.06,1.634293369,,,,,,,,,,
371,12/7/2009,-0.39,1102.75,1106,1094,1099,,1099,44683,155404,0.078545455,0.333849354,0.381532531,0.06240822,0.50634897,0.256716091,0,-0.42,1164,3.191,0.002741409,-0.054363636,1.632473429,,,,,,,,,,
372,12/8/2009,-1.25,1099.5,1102.5,1082.75,1085.25,,1085.25,169424,276177,0.043818182,0.327370826,0.379853551,0.062603841,0.505061233,0.25464587,0,0.37,1143.4,3.146,0.002751443,0.016545455,1.561883026,,,,,,,,,,
373,12/9/2009,0.53,1085,1092.5,1080.5,1091,,1091,355747,500284,0.068,0.340663432,0.378184134,0.062398347,0.502980828,0.25338744,0,0.65,1120.9,3.104,0.002769203,0.004727273,1.554433152,,,,,,,,,,
374,12/10/2009,0.57,1090.25,1101.5,1087.75,1097.25,,1097.25,1104971,908695,0.103818182,0.329186902,0.376256331,0.062241404,0.500739138,0.251773524,0,-1.1,1126.2,3.0845,0.002738856,-0.034909091,1.55430093,,,,,,,,,,
375,12/11/2009,0.55,1097.75,1105.5,1096.25,1103.25,,1103.25,1710243,1315764,0.119090909,0.32023115,0.374416796,0.062377263,0.499171322,0.24966227,0,1.56,1119.9,3.115,0.002781498,0.026909091,1.548781926,,,,,,,,,,
376,12/14/2009,0.48,1102.5,1113,1099.75,1108.5,,1108.5,1720435,1779529,0.096727273,0.295630319,0.371844028,0.06266014,0.497164307,0.246523749,0,0.28,1123.8,3.1345,0.002789197,0.068363636,1.523837461,,,,,,,,,,
377,12/15/2009,-0.41,1108.25,1111,1100.25,1104,,1104,1804825,2112600,0.096545455,0.311204727,0.369790832,0.062765173,0.495321179,0.244260485,0,-0.23,1123,3.125,0.002782725,0.030181818,1.504039611,,,,,,,,,,
378,12/16/2009,0.16,1103.75,1112,1103,1105.75,,1105.75,1666850,2277192,0.102545455,0.333852325,0.368653341,0.062840601,0.494334542,0.24297214,0,0.88,1136.2,3.1895,0.002807164,0.061454545,1.503492746,,,,,,,,,,
379,12/17/2009,-1.04,1105.25,1106.5,1090.75,1094.25,,1094.25,2014202,2333026,0.128363636,0.330695001,0.366868607,0.0624921,0.491852808,0.241884406,0,0.14,1107.4,3.113,0.002811089,0.059818182,1.503354879,,,,,,,,,,
380,12/18/2009,0.32,1094.25,1102.75,1088.5,1097.75,,1097.75,1732758,2332548,0.144363636,0.342073654,0.365474764,0.062167931,0.489810626,0.241138901,0,-0.05,1111.5,3.123,0.002809717,0.025272727,1.483150868,,,,,,,,,,
381,12/21/2009,0.52,1093.25,1108.5,1093.25,1103.5,,1103.5,156,584,0.127454545,0.300805862,0.363222527,0.062227173,0.487676873,0.238768181,0,2.05,1096,3.1425,0.002867245,0.100727273,1.478583975,,,,,,,,,,
382,12/22/2009,0.5,1105.5,1114.25,1105.25,1109,,1109,416,728,0.114909091,0.2853494,0.360517833,0.062321913,0.48516166,0.235874006,0,0.18,1086.7,3.1215,0.002872458,0.146909091,1.439451893,,,,,,,,,,
383,12/23/2009,0.18,1109.75,1115,1107,1111,,1111,416,728,0.109454545,0.283627274,0.357795954,0.062352064,0.482500082,0.233091827,0,1.42,1094,3.187,0.002913163,0.166,1.449393999,,,,,,,,,,
384,12/24/2009,0.56,1110.75,1117.25,1110.75,1117.25,,1117.25,256,797,0.101818182,0.293530475,0.355378963,0.062217276,0.479813515,0.230944412,0,1.68,1104.8,3.2725,0.002962075,0.197272727,1.463355422,,,,,,,,,,
385,12/28/2009,0.11,1115.25,1121,1113,1118.5,,1118.5,673,1173,0.096545455,0.295954326,0.35301623,0.061956347,0.476928925,0.229103536,0,1.09,1107.9,3.3175,0.002994404,0.228181818,1.463942028,,,,,,,,,,
386,12/29/2009,-0.13,1118.25,1123,1116.25,1117,,1117,1370,2132,0.088181818,0.276640214,0.349727273,0.061100771,0.471928816,0.227525731,0,0.24,1098.1,3.296,0.003001548,0.176909091,1.411363765,,,,,,,,,,
387,12/30/2009,0.04,1115.5,1117.75,1106.25,1117.5,,1117.5,1370,2132,0.093636364,0.279992263,0.346258178,0.059495208,0.465248593,0.227267763,0,1.64,1093.8,3.337,0.003050832,0.231272727,1.409043614,,,,,,,,,,
388,12/31/2009,-1.03,1118.25,1120.25,1105.5,1106,,1106,300,1994,0.042909091,0.285599768,0.34286193,0.057458143,0.457778216,0.227945645,0,-0.3,1097.6,3.3385,0.003041636,0.229090909,1.409784949,,,,,,,,,,
389,1/4/2010,1.63,1110,1124.75,1110,1124,,1124,1643,3354,0.069272727,0.265891067,0.339093794,0.055519304,0.450132402,0.228055185,0,-0.2,1119.6,3.3985,0.003035459,0.277818182,1.345167883,,,,,,,,,,
390,1/6/2010,0.04,1126.75,1130,1122.5,1128,,1128,1163,3713,0.072909091,0.238055666,0.334488685,0.053109542,0.440707769,0.228269601,0,0.95,1137.8,3.4865,0.003064247,0.262,1.331745443,,,,,,,,,,
391,1/7/2010,0.4,1128.75,1133.5,1123,1132.5,,1132.5,1142,4154,0.083090909,0.227936949,0.329793644,0.050817225,0.431428094,0.228159194,-0.000222245,-1.72,1135.1,3.4185,0.003011629,0.197636364,1.340567823,,short,-153,"173,273",Sh,,,,,
392,1/8/2010,0.38,1132,1137,1126.5,1136.75,,1136.75,1172,4906,0.109272727,0.214155749,0.324894655,0.048656919,0.422208493,0.227580818,-0.013425069,-1.2,1140.3,3.393,0.002975533,0.185636364,1.350212279,,,,,,,,,,
393,1/11/2010,0.07,1137.25,1143,1133.25,1137.5,,1137.5,425,4638,0.088909091,0.191968761,0.319498742,0.046560609,0.41261996,0.226377523,-0.034408762,0.1,1152.8,3.4335,0.0029784,0.123090909,1.269196119,,,,,,,,,,
394,1/12/2010,-0.75,1136,1137.75,1123,1129,,1129,484,4765,0.098727273,0.197824107,0.314707388,0.045233301,0.405173989,0.224240786,-0.026416679,-0.77,1130.8,3.342,0.00295543,0.130909091,1.262200126,,,,,,,,,,
395,1/13/2010,0.71,1128.75,1140,1124.5,1137,,1137,1187,5389,0.130363636,0.273388931,0.312258524,0.043704899,0.399668322,0.224848726,0,0.84,1138.2,3.392,0.002980144,0.092,1.204407646,,cover,153,"-173,961",Sh,,,,,
396,1/14/2010,0.26,1138,1141.75,1134.25,1140,,1140,336,5357,0.144545455,0.28806341,0.310166548,0.041995348,0.394157243,0.226175852,0,-0.9,1144.3,3.3795,0.002953334,0.088727273,1.206896931,,,,,,,,,,
397,1/15/2010,-1.1,1141.75,1142.25,1122.25,1127.5,,1127.5,1478,5937,0.162363636,0.321965172,0.309378587,0.041343172,0.392064932,0.226692242,0,0.46,1131.8,3.358,0.002966955,0.062363636,1.181955322,,,,,,,,,,
398,1/19/2010,0.82,1132.25,1142,1121.75,1140.5,,1140.5,801,5934,0.191818182,0.337207864,0.309112529,0.041111286,0.391335102,0.226889957,0,1.6,1141.2,3.44,0.003014371,0.085090909,1.199476541,,,,,,,,,,
399,1/20/2010,-1.01,1139.5,1140.75,1120.5,1129,,1129,2318,7312,0.162363636,0.289073362,0.307589577,0.040249407,0.38808839,0.227090764,0,-0.26,1113.6,3.348,0.003006466,0.114181818,1.170480577,,,,,,,,,,
400,1/21/2010,-2.04,1130.25,1134,1105.5,1106,,1106,2775,7778,0.120909091,0.263178887,0.30538793,0.039277433,0.383942797,0.226833064,0,-0.94,1104.2,3.2885,0.002978174,0.061818182,1.151554651,,,,,,,,,,
401,1/22/2010,-1.81,1104,1110.5,1081.5,1086,,1086,2182,8881,0.078727273,0.072927601,0.299573959,0.048660327,0.396894613,0.202253305,-0.129325704,2.83,1090.8,3.3405,0.003062431,0.146181818,1.181460946,,short,-160,"173,760",Sh,,,,,
402,1/25/2010,0.16,1086.25,1097.25,1085,1087.75,,1087.75,971,8928,0.053272727,0.091589255,0.294570014,0.055314416,0.405198847,0.183941182,-0.092351927,0.81,1096.8,3.386,0.003087163,0.190909091,1.158545181,,,,,,,,,,
403,1/26/2010,-0.46,1088.25,1094.75,1077.25,1082.75,,1082.75,3909,11586,0.039818182,0.122284557,0.290436054,0.05946229,0.409360635,0.171511473,-0.049226916,-1.87,1099.5,3.331,0.003029559,0.202,1.135187046,,,,,,,,,,
404,1/27/2010,0.62,1082,1091,1073.75,1089.5,,1089.5,3761,12865,0.006909091,0.088602524,0.285633803,0.064767328,0.415168459,0.156099148,-0.067496624,-2.26,1085.7,3.215,0.002961223,0.142181818,1.176672475,,,,,,,,,,
