,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,Capital
2725,5/13/2009,-2.38,904,907,876,881,,881,2986,65639,0.282363636,0.405552258,0.376743186,0.041925883,0.460594953,0.29289142,0,-2.84,927.9,2.033,0.002190969,0.818363636,3.444757027,160167
2726,5/14/2009,0.45,880.75,892,875,885,,885,10310,74321,0.307818182,0.382989649,0.377231124,0.041837887,0.460906898,0.29355535,0,-0.41,930.3,2.03,0.002182092,0.698181818,3.367973944,160167
2727,5/15/2009,-0.73,885,890.5,872.25,878.5,,878.5,6959,78162,0.317272727,0.439180625,0.37961067,0.041566027,0.462742723,0.296478616,0,-0.82,933.1,2.0195,0.002164291,0.528,3.196506426,160167
2728,5/18/2009,2.73,876,904,871,902.5,,902.5,7255,81956,0.41,0.437807058,0.381082564,0.042174113,0.46543079,0.296734339,0,3.72,923.5,2.073,0.002244721,0.641636364,3.196875074,160167
2729,5/19/2009,-0.06,903,911.25,899.5,902,,902,10066,87645,0.480363636,0.436271852,0.383266937,0.041857823,0.466982583,0.299551291,0,-0.75,928.5,2.0685,0.002227787,0.646363636,3.194578952,160167
2730,5/20/2009,-0.75,900,918.5,894.75,895.25,,895.25,7918,91277,0.508181818,0.534879534,0.388294878,0.043162507,0.474619892,0.301969863,0.060259642,0.63,939.2,2.1055,0.002241802,0.498,2.992456194,160167
2731,5/21/2009,-1.23,895.25,896.25,874,884.25,,884.25,9349,96153,0.435454545,0.528762079,0.392623126,0.045088324,0.482799773,0.302446478,0.045962305,-3.98,952.8,2.051,0.002152603,0.308363636,2.93827599,160167
2732,5/22/2009,-0.42,885,891,878.25,880.5,,880.5,8430,96153,0.485090909,0.498499843,0.396103678,0.045745642,0.487594962,0.304612394,0.010904882,1.47,960.5,2.098,0.002184279,0.419818182,2.861586902,160167
2733,5/26/2009,2.12,881.25,906,873.25,904.25,,904.25,16453,114725,0.560545455,0.504310766,0.39930394,0.047052274,0.493408488,0.305199392,0.010902277,2.82,955.1,2.145,0.002245838,0.462545455,2.87983617,160167
2734,5/27/2009,-1.8,902.75,909,886.25,888,,888,11697,119142,0.419818182,0.508656123,0.402674636,0.048132343,0.498939322,0.30640995,0.009716801,-1.11,955.2,2.1215,0.002221001,0.447818182,2.8858728,160167
2735,5/28/2009,1.41,886.5,904,881.5,900.5,,900.5,14550,126878,0.434545455,0.467232486,0.403852352,0.048913074,0.5016785,0.306026204,0,-0.11,963.2,2.137,0.002218646,0.349636364,2.808915676,160167
2736,5/29/2009,1.44,899.75,921.75,898,913.5,,913.5,13309,132541,0.382181818,0.488240817,0.405740855,0.05013689,0.506014634,0.305467075,0,1.04,980.3,2.1975,0.002241661,0.460545455,2.710050852,160167
2737,6/1/2009,2.3,916.5,942.75,912.25,934.5,,934.5,20515,143976,0.408727273,0.546177404,0.409297179,0.053006684,0.515310548,0.30328381,0.030866857,5.56,980,2.319,0.002366327,0.588363636,2.782135979,160167
2738,6/2/2009,0.37,934.5,944,930,938,,938,31706,152432,0.416727273,0.543453511,0.412515485,0.055663732,0.523842949,0.301188022,0.019610562,-1.37,984.4,2.2975,0.002333909,0.530909091,2.789480419,160167
2739,6/3/2009,-1.15,937.5,941.5,918,927.25,,927.25,55624,170883,0.344545455,0.577878768,0.416434959,0.059519002,0.535472963,0.297396955,0.042405805,-1.85,965.6,2.212,0.002290804,0.390181818,2.708164946,160167
2740,6/4/2009,0.94,927.25,937.5,923.75,936,,936,29657,180117,0.323454545,0.598252173,0.42106725,0.06351581,0.548098871,0.29403563,0.050153302,2.26,982.3,2.301,0.002342462,0.445636364,2.714770138,160167
2741,6/5/2009,0,936.25,953,928.75,936,,936,57376,206194,0.349818182,0.590884853,0.425386521,0.066815508,0.559017537,0.291755504,0.031867315,1.29,962.6,2.284,0.00237274,0.42,2.699703001,160167
2742,6/8/2009,-0.16,934.5,942.25,921.25,934.5,,934.5,77276,252926,0.384181818,0.584081146,0.429470359,0.069521458,0.568513274,0.290427443,0.015567872,-0.31,952.5,2.253,0.002365354,0.458545455,2.673262965,160167
2743,6/9/2009,0.11,935,942.5,930,935.5,,935.5,177889,350961,0.263636364,0.568452641,0.433254539,0.071328876,0.575912292,0.290596787,0,4.75,954.7,2.3655,0.002477742,0.551818182,2.732306779,160167
2744,6/10/2009,0.11,934.5,950.75,923,936.5,,936.5,399761,616499,0.299636364,0.583345004,0.437320026,0.073403483,0.584126992,0.290513059,0,0.06,954.7,2.367,0.002479313,0.500545455,2.714207761,160167
2745,6/11/2009,0.19,936,952.75,932.75,938.25,,938.25,1874660,1164112,0.292363636,0.595184741,0.441789565,0.075405256,0.592600077,0.290979054,0.002584664,2.51,962,2.445,0.00254158,0.523818182,2.72604006,160167
2746,6/12/2009,0.27,937.5,942.75,931.25,940.75,,940.75,1690111,1450895,0.254363636,0.599256006,0.446612417,0.076852318,0.600317053,0.292907782,0,-0.73,940.7,2.3735,0.002523121,0.535272727,2.71929311,160167
2747,6/15/2009,-2.26,938.5,938.75,915.25,919.5,,919.5,2146711,1836691,0.238181818,0.604571158,0.451444795,0.078289594,0.608023984,0.294865606,0,-2.36,927.5,2.285,0.002463612,0.447636364,2.733745202,160167
2748,6/16/2009,-1.28,919.75,924.75,906.5,907.75,,907.75,2267554,2048921,0.286,0.617424562,0.456480894,0.079908764,0.616298421,0.296663366,0.00112614,-1.79,932.2,2.2555,0.002419545,0.399818182,2.74971008,160167
2749,6/17/2009,-0.28,908,914.25,899.25,905.25,,905.25,2362146,2178606,0.268181818,0.605526039,0.461178777,0.08095013,0.623079037,0.299278517,0,-0.23,936,2.2595,0.002413996,0.448545455,2.713478305,160167
2750,6/18/2009,0.88,905.5,917.75,903,913.25,,913.25,1888281,2258850,0.240181818,0.60774264,0.465781167,0.081968511,0.629718188,0.301844145,0,0.7,934.6,2.272,0.002430987,0.395454545,2.678619613,160167
2751,6/19/2009,0.27,912.25,923,910.75,915.75,,915.75,1623895,2261507,0.185272727,0.620999338,0.470201827,0.083677671,0.637557169,0.302846485,0,-1.12,936.2,2.2505,0.002403867,0.376,2.685790869,160167
2752,6/22/2009,-3.41,911.25,914,883.5,884.5,,884.5,3011,4841,0.111818182,0.621706139,0.474397012,0.085398141,0.645193294,0.303600729,0,-3.7,921,2.132,0.002314875,0.23,2.685126385,160167
2753,6/23/2009,0.17,883.75,889.75,880.75,886,,886,1164,5267,0.137090909,0.643284708,0.478990433,0.087576626,0.654143685,0.303837181,0,2.75,924.3,2.1985,0.002378557,0.148909091,2.533490984,160167
2754,6/24/2009,0.87,885.25,902.25,885.25,893.75,,893.75,2346,6298,0.189272727,0.652992294,0.483948565,0.089581923,0.663112412,0.304784718,0,2.02,934.4,2.2675,0.002426691,0.173454545,2.545145865,160167
2755,6/25/2009,2.1,893.25,913.25,886.5,912.5,,912.5,3319,7717,0.208363636,0.663975467,0.489122563,0.09162664,0.672375842,0.305869283,0,0.95,939.5,2.3015,0.002449707,0.184,2.547176069,160167
2756,6/26/2009,-0.3,912,914.5,904.5,909.75,,909.75,3319,7717,0.136363636,0.66650946,0.494370913,0.093385244,0.681141401,0.307600426,0,-0.51,941,2.2935,0.002437301,0.172363636,2.54888862,160167
2757,6/29/2009,0.8,908.5,920,903,917,,917,934,8093,0.147636364,0.649555017,0.499366486,0.09421561,0.687797706,0.310935267,0,1.08,942.1,2.321,0.002463645,0.120545455,2.499575088,160167
2758,6/30/2009,-0.63,917.25,921.75,905.25,911.25,,911.25,1568,8598,0.165636364,0.651814614,0.503596704,0.095757926,0.695112556,0.312080853,0,-0.95,928.8,2.2665,0.002440245,0.081454545,2.499192772,160167
2759,7/1/2009,0.41,911,924,910.5,915,,915,1070,8769,0.155090909,0.659291764,0.508059027,0.097206458,0.702471943,0.313646111,0,0.99,942.8,2.3235,0.002464468,0.100727273,2.502088649,160167
2760,7/2/2009,-2.7,914.5,915.25,889,890.25,,890.25,1682,9567,0.078545455,0.637823247,0.512085231,0.097922273,0.707929778,0.316240684,0,0.02,932.3,2.298,0.002464872,0.032,2.449967044,160167
2761,7/6/2009,0.22,886.25,892,877.75,891,,891,1089,10156,0.14,0.639833426,0.516199313,0.098458012,0.713115337,0.319283288,0,-1.12,925.6,2.256,0.002437338,0.008181818,2.454765653,160167
2762,7/7/2009,-1.8,891.25,893.75,871,875,,875,2336,11760,0.074909091,0.645781088,0.520029492,0.099339098,0.718707687,0.321351297,0,-2.13,930.4,2.2195,0.002385533,-0.076363636,2.446716139,160167
2763,7/8/2009,-0.66,874.75,878.75,861.25,869.25,,869.25,1922,12581,0.086,0.597102345,0.522436257,0.099577764,0.721591784,0.32328073,0,-0.87,910.7,2.1535,0.002364665,0.021272727,2.298879803,160167
2764,7/9/2009,0.6,869.25,879,869.25,874.5,,874.5,3236,14647,0.071272727,0.607503809,0.52540447,0.099637178,0.724678827,0.326130113,0,2.83,917.7,2.2315,0.002431623,0.077090909,2.329485456,160167
2765,7/10/2009,-0.54,874,875.5,864.75,869.75,,869.75,2215,16070,0.023272727,0.601193348,0.52828024,0.099497955,0.72727615,0.329284329,0,-0.77,914,2.2055,0.00241302,0.106727273,2.307653975,160167
2766,7/13/2009,2.47,871.5,893,861.5,891.25,,891.25,4182,18968,0.088727273,0.645064319,0.532347923,0.099618176,0.731584274,0.333111571,0,-0.54,924,2.2175,0.002399892,0.183818182,2.210143695,160167
2767,7/14/2009,0.65,891.75,898.5,889.5,897,,897,979,18954,0.111272727,0.636164614,0.536277384,0.099368443,0.73501427,0.337540498,0,3.45,924.2,2.2945,0.002482688,0.208545455,2.239280984,160167
2768,7/15/2009,2.87,899.75,926.25,899.75,922.75,,922.75,1234,18694,0.127090909,0.634441785,0.540114775,0.099002661,0.738120096,0.342109453,0,2.21,940.7,2.387,0.002537472,0.294,2.224020883,160167
2769,7/16/2009,0.92,920.25,936.25,917,931.25,,931.25,1237,18897,0.141636364,0.630598345,0.543616486,0.09872978,0.741076046,0.346156926,0,0.3,936.7,2.384,0.002545105,0.335272727,2.202183979,160167
2770,7/17/2009,0.13,930.25,934,925,932.5,,932.5,1780,20021,0.131454545,0.615493536,0.5471803,0.097698287,0.742576875,0.351783725,0,1.18,938.8,2.4175,0.002575096,0.286727273,2.152129914,160167
2771,7/20/2009,1.29,932.25,944.5,932.25,944.5,,944.5,817,20037,0.099090909,0.626083771,0.550949715,0.096645748,0.744241211,0.357658219,0,0.69,950.1,2.4635,0.002592885,0.240727273,2.11499046,160167
2772,7/21/2009,0.48,942,951.25,935.5,949,,949,1610,20632,0.106363636,0.624878547,0.55516761,0.094661885,0.744491379,0.365843841,0,-0.49,948.2,2.4465,0.002580152,0.180545455,2.08714799,160167
2773,7/22/2009,-0.42,947,952.25,940,945,,945,1710,20901,0.070909091,0.631258649,0.559356113,0.09278717,0.744930453,0.373781774,0,2.33,954.6,2.5205,0.002640373,0.214,2.106853543,160167
2774,7/23/2009,2.06,945.75,972.25,945.5,964.5,,964.5,4199,23550,0.128727273,0.628244244,0.563512023,0.090595408,0.74470284,0.382321206,0,-0.18,956.1,2.52,0.002635708,0.266727273,2.058625984,160167
2775,7/24/2009,0.93,963,974,958.5,973.5,,973.5,1371,23537,0.110363636,0.616822879,0.567300074,0.088320171,0.743940415,0.390659733,0,0.1,954.4,2.518,0.002638307,0.192363636,1.986903382,160167
2776,7/27/2009,0.21,975,979.25,965,975.5,,975.5,1344,24119,0.145272727,0.610786827,0.571521039,0.084605911,0.74073286,0.402309218,0,0.85,954.8,2.5405,0.002660767,0.236,1.974243034,160167
2777,7/28/2009,-0.41,975.25,978.25,962,971.5,,971.5,1973,24561,0.142363636,0.634201238,0.576355735,0.080263711,0.736883157,0.415828312,0,0.52,940.3,2.515,0.002674678,0.260363636,1.969231815,160167
2778,7/29/2009,-0.1,970,971.5,960,970.5,,970.5,2219,25627,0.183818182,0.621130075,0.580740398,0.075799886,0.73234017,0.429140626,0,-0.48,928.3,2.471,0.002661855,0.296545455,1.936139934,160167
2779,7/30/2009,0.75,970.5,989.25,970.5,977.75,,977.75,1231,26027,0.189272727,0.621038417,0.585276128,0.070317423,0.725910974,0.444641283,0,2.91,936,2.564,0.002739316,0.372181818,1.955761376,160167
2780,7/31/2009,0.23,977.75,986,974.5,980,,980,1518,26625,0.206727273,0.597727228,0.588770218,0.065854503,0.720479225,0.457061212,0,0.34,954.5,2.6235,0.002748559,0.43,1.905397791,160167
2781,8/3/2009,1.66,981.75,996.5,978.5,996.25,,996.25,2057,27343,0.187272727,0.612989624,0.592952036,0.059545681,0.712043398,0.473860674,0,4.06,957.5,2.7385,0.002860052,0.511272727,1.963355079,160167
2782,8/4/2009,0.4,995.5,1000.5,988,1000.25,,1000.25,2234,28406,0.195636364,0.60952192,0.596049151,0.05570566,0.70746047,0.484637832,0,0.93,968.4,2.7955,0.00288672,0.543090909,1.95554565,160167
2783,8/5/2009,-0.37,999.75,1002,987.25,996.5,,996.5,1751,28973,0.202545455,0.582245209,0.598675299,0.051341121,0.701357542,0.495993056,0,0.94,965,2.812,0.00291399,0.492545455,1.907241772,160167
2784,8/6/2009,-0.6,995.25,1003.75,985.75,990.5,,990.5,1667,29777,0.214,0.58636609,0.601404285,0.04628939,0.693983065,0.508825505,0,-1.78,961.5,2.752,0.002862194,0.473818182,1.924645702,160167
2785,8/7/2009,1.16,989.75,1011,984.75,1002,,1002,2712,30075,0.242727273,0.593638813,0.602472636,0.045395015,0.693262665,0.511682606,0,1.58,958.1,2.7855,0.002907317,0.491090909,1.93032781,160167
2786,8/10/2009,0.1,1001,1003,994.25,1003,,1003,1139,30347,0.234181818,0.580334665,0.603410319,0.04436521,0.692140739,0.514679898,0,0.75,945.8,2.7705,0.002929266,0.577090909,1.830212164,160167
2787,8/11/2009,-1.45,1002.25,1006,985.75,988.5,,988.5,2311,30917,0.169272727,0.59756416,0.605211488,0.041973585,0.689158659,0.521264318,0,-1.3,946.5,2.7365,0.002891178,0.526727273,1.843252012,160167
2788,8/12/2009,0.94,987.75,1007,981.5,997.75,,997.75,3946,33646,0.219090909,0.586996488,0.606714865,0.039712565,0.686139995,0.527289735,0,2.65,951.4,2.8235,0.002967732,0.523636364,1.839473922,160167
2789,8/13/2009,1.13,999.25,1010.5,993.75,1009,,1009,5798,38384,0.214,0.584358891,0.608091279,0.037501313,0.683093905,0.533088653,0,2.77,955.4,2.914,0.003050031,0.594181818,1.850032723,160167
2790,8/14/2009,-0.77,1008.5,1010.25,988,1001.25,,1001.25,5967,39877,0.173818182,0.603978483,0.61057757,0.032139321,0.674856212,0.546298928,0,-1.88,947.6,2.836,0.002992824,0.562,1.877696974,160167
2791,8/17/2009,-2.75,1001.25,1001.25,971.25,973.75,,973.75,3187,40816,0.082,0.605551819,0.612710497,0.027415629,0.667541756,0.557879239,0,-0.97,934.8,2.7705,0.002963736,0.525454545,1.88775471,160167
2792,8/18/2009,1.16,973.25,985.25,972,985,,985,2409,41582,0.096363636,0.557447056,0.6129154,0.02694727,0.66680994,0.55902086,-0.001573804,-0.69,938.2,2.7615,0.002943402,0.411818182,1.763077162,160167
2793,8/19/2009,0.76,983.75,994,972.5,992.5,,992.5,4424,43498,0.131090909,0.557984251,0.613179595,0.026317516,0.665814626,0.560544564,-0.002560313,-0.62,943.7,2.7605,0.002925188,0.425454545,1.751905648,160167
2794,8/20/2009,0.76,992,1003.25,990,1000,,1000,4580,44866,0.127818182,0.540113904,0.612492961,0.027711324,0.667915609,0.557070313,-0.016956409,-0.36,940.6,2.7415,0.002914629,0.452545455,1.727416416,160167
2795,8/21/2009,2.05,1000,1022,992.25,1020.5,,1020.5,4288,46352,0.165090909,0.558451339,0.61176931,0.028595661,0.668960632,0.554577988,0,3.66,953.4,2.8805,0.003021292,0.478,1.764461307,160167
2796,8/24/2009,-0.05,1020.5,1030.25,1017,1020,,1020,7605,51217,0.167090909,0.551258565,0.611048832,0.02961271,0.670274251,0.551823413,-0.000564847,2.38,942.4,2.915,0.003093166,0.497818182,1.779805119,160167
2797,8/25/2009,0.15,1019.75,1033,1014,1021.5,,1021.5,7204,54600,0.167818182,0.539143803,0.610231789,0.030959843,0.672151474,0.548312104,-0.009168301,-2.26,944.7,2.856,0.003023182,0.462363636,1.815264457,160167
2798,8/26/2009,0.15,1021.5,1027,1015.75,1023,,1023,7774,59618,0.168545455,0.572219557,0.610300279,0.030869743,0.672039764,0.548560793,0,0.06,944.5,2.857,0.003024881,0.377090909,1.717654163,160167
2799,8/27/2009,0.17,1021.25,1028.25,1010.5,1024.75,,1024.75,18013,75345,0.168181818,0.571021535,0.610076216,0.031112784,0.672301783,0.547850649,0,-0.46,946,2.8485,0.003011099,0.367636364,1.720859996,160167
2800,8/28/2009,-0.17,1024.75,1034.25,1018,1023,,1023,13196,83972,0.160181818,0.571858071,0.609652094,0.031476406,0.672604906,0.546699282,0,1.64,958.8,2.9345,0.003060597,0.351818182,1.704725557,160167
2801,8/31/2009,-0.64,1022,1026,1009,1016.5,,1016.5,15374,96077,0.189636364,0.572779827,0.609170709,0.031838715,0.672848139,0.545493279,0,-3.56,953.5,2.8145,0.002951757,0.300363636,1.779071713,160167
2802,9/1/2009,-2.41,1015.75,1023,991,992,,992,42551,121331,0.169090909,0.546971726,0.608123447,0.032921691,0.67396683,0.542280064,0,-0.63,956.5,2.8055,0.002933089,0.331818182,1.746153541,160167
2803,9/2/2009,-0.23,992.25,995.25,986.5,989.75,,989.75,37573,149974,0.17,0.533316775,0.606594214,0.034401805,0.675397824,0.537790604,-0.004473829,-2.02,978.5,2.812,0.002873786,0.327636364,1.751596059,160167
2804,9/3/2009,0.76,989.75,999,987,997.25,,997.25,22614,163055,0.167818182,0.525667998,0.60514225,0.036091475,0.6773252,0.5329593,-0.007291302,-0.55,997.7,2.8515,0.002858074,0.321818182,1.754012428,160167
2805,9/4/2009,1.23,997,1011.75,995.5,1009.5,,1009.5,46177,163055,0.185272727,0.520607597,0.603557976,0.037845056,0.679248089,0.527867864,-0.007260267,0.19,996.7,2.854,0.002863449,0.312545455,1.753324058,160167
2806,9/8/2009,0.39,1016.5,1022.5,1014.25,1020.75,,1020.75,114337,277127,0.264363636,0.519532202,0.601713119,0.039419478,0.680552076,0.522874163,-0.003341961,2.8,999.8,2.943,0.002943589,0.383818182,1.773569837,160167
2807,9/9/2009,0.71,1019.75,1031.75,1014.75,1028,,1028,358078,567994,0.261454545,0.444221732,0.59848613,0.04466779,0.687821711,0.50915055,-0.064928818,-0.8,997.1,2.9115,0.002919968,0.436545455,1.691102225,160167
2808,9/10/2009,0.92,1028,1039.5,1023,1037.5,,1037.5,1510627,1076887,0.24,0.435059217,0.594700212,0.049376584,0.693453379,0.495947045,-0.060887828,-1.62,996.8,2.8635,0.002872693,0.357090909,1.683034817,160167
2809,9/11/2009,-0.02,1037,1043.75,1033.5,1037.25,,1037.25,1760936,1433498,0.245090909,0.429228681,0.590631783,0.053528641,0.697689065,0.483574501,-0.054345819,-2.01,1006.4,2.833,0.002814984,0.283818182,1.696965146,160167
2810,9/14/2009,0.6,1036,1045.25,1025.5,1043.5,,1043.5,1946759,1754819,0.241454545,0.42168881,0.586226571,0.057223108,0.700672787,0.471780355,-0.050091545,-0.96,1001.1,2.791,0.002787933,0.249090909,1.702613756,160167
2811,9/15/2009,0.24,1043.25,1052,1038.25,1046,,1046,2605342,2093060,0.257272727,0.418669932,0.581720398,0.060451269,0.702622935,0.46081786,-0.042147928,0.94,1006.3,2.832,0.00281427,0.275454545,1.701868057,160167
2812,9/16/2009,1.67,1045.75,1064,1044.5,1063.5,,1063.5,2485619,2218338,0.280181818,0.428045713,0.577692956,0.063166077,0.704025109,0.451360802,-0.023315089,1.84,1020.2,2.924,0.002866105,0.289272727,1.711579144,160167
2813,9/17/2009,-0.07,1063.25,1071.5,1056.25,1062.75,,1062.75,2477295,2287204,0.328,0.423478384,0.573541388,0.065658719,0.704858825,0.442223951,-0.018745567,-0.73,1013.5,2.8835,0.002845091,0.293272727,1.708884252,160167
2814,9/18/2009,-0.16,1063,1067.75,1056,1061,,1061,1872677,2285348,0.327636364,0.419714694,0.569185441,0.067777356,0.704740152,0.43363073,-0.013916036,-3.53,1010.3,2.773,0.002744729,0.211090909,1.781883806,160167
2815,9/21/2009,-0.47,1056.5,1058,1048,1056,,1056,476,689,0.315090909,0.432481393,0.565451953,0.069558633,0.704569219,0.426334687,0,1.3,1004.9,2.794,0.002780376,0.234363636,1.787691211,160167
2816,9/22/2009,0.66,1055.75,1064.75,1055.5,1063,,1063,1220,1249,0.359818182,0.435216063,0.561731637,0.070964431,0.703660499,0.419802775,0,1.08,1015.5,2.854,0.002810438,0.274363636,1.781427604,160167
2817,9/23/2009,-0.8,1060.25,1070.75,1052,1054.5,,1054.5,1007,1315,0.357272727,0.421405566,0.557652082,0.072476442,0.702604966,0.412699199,0,-1.84,1014.4,2.7985,0.002758774,0.279636364,1.774595378,160167
2818,9/24/2009,-1.4,1054.25,1058.5,1036.75,1039.75,,1039.75,1014,1586,0.320909091,0.437132563,0.554743541,0.074056588,0.702856716,0.406630365,0,-2,998.9,2.7005,0.002703474,0.259090909,1.7945806,160167
2819,9/25/2009,-0.29,1040.25,1044.25,1032.25,1036.75,,1036.75,785,1711,0.325454545,0.42413051,0.551409481,0.075745818,0.702901117,0.399917845,0,1.87,991.6,2.731,0.002754135,0.241636364,1.773658871,160167
2820,9/28/2009,1.71,1036.75,1055.75,1032,1054.5,,1054.5,1172,2365,0.311636364,0.396414335,0.547686226,0.078245078,0.704176382,0.39119607,0,-0.84,994.1,2.715,0.002731114,0.240363636,1.774423186,160167
2821,9/29/2009,-0.4,1054.75,1061,1048.5,1050.25,,1050.25,813,2546,0.292545455,0.428855364,0.543755154,0.078692101,0.701139357,0.386370952,0,0.23,994.4,2.722,0.002737329,0.254363636,1.771186842,160167
2822,9/30/2009,-0.17,1051,1058,1037.5,1048.5,,1048.5,796,2624,0.237272727,0.418735032,0.539801889,0.07942188,0.69864565,0.380958129,0,1.85,1009.3,2.814,0.002788071,0.225272727,1.730398,160167
2823,10/1/2009,-2.46,1046.25,1050,1021,1022.75,,1022.75,1547,2732,0.175818182,0.424678883,0.535988018,0.079828483,0.695644984,0.376331052,0,-2.1,1000.7,2.7315,0.002729589,0.146909091,1.736434056,160167
2824,10/2/2009,-0.56,1020,1021.5,1007.25,1017,,1017,2444,3221,0.163272727,0.434107567,0.532415459,0.079912709,0.692240877,0.37259004,0,-2.36,1004.3,2.6765,0.00266504,0.098545455,1.768832444,160167
2825,10/5/2009,1.45,1015.5,1034,1015.5,1031.75,,1031.75,1321,3630,0.166181818,0.433330601,0.529103405,0.080180205,0.689463816,0.368742995,0,0.37,1017.8,2.7225,0.002674887,0.083818182,1.763024013,160167
2826,10/6/2009,1.19,1032,1051.75,1031.75,1044,,1044,2474,4577,0.179090909,0.426464982,0.525473973,0.080226956,0.685927884,0.365020061,0,-0.04,1039.7,2.78,0.002673848,0.070545455,1.761122767,160167
2827,10/7/2009,0.48,1044.5,1049.5,1041.5,1049,,1049,991,4676,0.195454545,0.425904658,0.521856266,0.080147622,0.682151509,0.361561022,0,-0.61,1044.4,2.7755,0.002657507,0.068363636,1.761904235,160167
2828,10/8/2009,0.98,1049.5,1062.25,1049.5,1059.25,,1059.25,985,4838,0.175818182,0.457532841,0.518697615,0.079173568,0.677044751,0.360350478,0,3.06,1056.3,2.893,0.002738805,0.081636364,1.781893254,160167
