,Date,SP_Daily_Pct_Return,Open,High,Low,Last,Change,Settle,Volume,SP_MA,dly_chg_correlation,dly_chg_corr_mean,Std_daily_chg_correl,upper_correl,lower_correl,signal,Gold-Copp_Dly_Ret,Gold_Price,Copper_Price,GoldCopperRatio,MA,rolling_std
900,2002-01-22,-0.69,1128.0,1128.0,1123.0,1123.0,,1123.0,3.0,0.1092727272727267,0.0963315472804856,0.22294898850563385,0.057766941467493164,0.33848287144062017,0.10741510557064753,-0.01108355829016193,1.11,282.7,0.7025,0.002484966395472232,0.197090909090909,1.6995976350925306
901,2002-01-23,0.71,1123.25,1131.0,1123.25,1131.0,,1131.0,1.0,0.11909090909090853,0.11605234438078685,0.21955343647466147,0.05847037784933834,0.33649419217333815,0.10261268077598479,0.0,1.9,279.8,0.7085,0.00253216583273767,0.2187272727272727,1.7137635155427333
902,2002-01-24,0.4,1137.0,1140.0,1135.5,1135.5,,1135.5,7.0,0.08999999999999944,0.12165331830317719,0.21649013242760928,0.05911397562226082,0.3347180836721309,0.09826218118308765,0.0,1.13,279.4,0.7155,0.00256084466714388,0.27109090909090905,1.6964065209067918
903,2002-01-25,0.0,1135.0,1135.5,1135.0,1135.5,,1135.5,1.0,0.0774545454545449,0.1502438802101961,0.21423469668963163,0.059234090212517757,0.3327028771146672,0.09576651626459612,0.0,-0.81,280.1,0.7115,0.0025401642270617636,0.27072727272727265,1.6966403125495844
904,2002-01-28,0.2,1135.5,1137.75,1131.0,1137.75,,1137.75,2.0,0.05727272727272672,0.1575992990479125,0.21211298995277023,0.05913286043088548,0.3303787108145412,0.09384726909099926,0.0,-1.33,279.5,0.7005,0.0025062611806797854,0.26618181818181813,1.7006561815403634
905,2002-01-29,-3.12,1122.0,1122.0,1102.25,1102.25,,1102.25,6.0,-0.027818181818182373,0.18668429754976631,0.21034205908789397,0.058391340361647545,0.32712473981118906,0.09355937836459888,0.0,-1.24,282.4,0.6990000000000001,0.0024752124645892356,0.2292727272727272,1.7110737959987397
906,2002-01-30,1.38,1104.0,1117.5,1086.5,1117.5,,1117.5,6.0,0.00018181818181762637,0.18521333177231966,0.20882166950127135,0.0579269248821613,0.32467551926559396,0.09296781973694875,0.0,-0.46,282.9,0.6970000000000001,0.0024637681159420293,0.22545454545454535,1.7123968670559497
907,2002-01-31,1.34,1122.25,1132.5,1122.25,1132.5,,1132.5,7.0,0.018545454545453987,0.23457906431942457,0.20835491761939803,0.057607402254199934,0.3235697221277979,0.09314011311099817,0.0,5.24,282.9,0.7335,0.0025927889713679747,0.3565454545454544,1.81416669798583
908,2002-02-01,-0.62,1129.0,1129.0,1125.5,1125.5,,1125.5,2.0,0.006909090909090352,0.23651585515305149,0.20735780326662617,0.056610115015454744,0.32057803329753565,0.09413757323571668,0.0,-0.96,286.8,0.7365,0.0025679916317991633,0.28418181818181804,1.785103680886674
909,2002-02-04,-2.51,1107.5,1110.0,1093.0,1097.25,,1097.25,10.0,-0.027818181818182373,0.2866789744715031,0.2076318999003118,0.05696234341589515,0.3215565867321021,0.0937072130685215,0.0,-2.21,290.1,0.7285,0.002511203033436746,0.17181818181818165,1.7428022251419113
910,2002-02-05,-0.57,1094.75,1099.0,1083.75,1091.0,,1091.0,6.0,-0.07890909090909146,0.30864697917323647,0.20870145729688108,0.05830561946390443,0.32531269622468995,0.09209021836907222,0.0,-2.48,299.1,0.7325,0.0024490137077900365,0.0852727272727271,1.7543236055902895
911,2002-02-06,-0.53,1093.0,1102.75,1085.25,1085.25,,1085.25,5.0,-0.09163636363636418,0.25894701576837986,0.20814161151179925,0.05765732325560372,0.3234562580230067,0.0928269650005918,0.0,-0.21,298.3,0.7290000000000001,0.0024438484746899095,0.024909090909090742,1.704737269566533
912,2002-02-07,-0.58,1085.25,1093.0,1079.0,1079.0,,1079.0,10.0,-0.10527272727272782,0.25730700404350054,0.20750940720859296,0.0569056577159523,0.32132072264049755,0.09369809177668835,0.0,0.32,300.6,0.737,0.0024517631403858948,0.03072727272727256,1.7051966917560444
913,2002-02-08,1.81,1085.0,1098.5,1083.0,1098.5,,1098.5,18.0,-0.06436363636363691,0.21376276770446698,0.20623091693425535,0.055935131034214096,0.31810117900268353,0.09436065486582716,0.0,-1.72,304.4,0.7335,0.0024096583442838374,-0.005454545454545621,1.721064289781846
914,2002-02-11,1.25,1098.5,1112.25,1090.0,1112.25,,1112.25,7.0,-0.06400000000000054,0.2232329467103098,0.20503504306375378,0.05482473699779904,0.31468451705935185,0.0953855690681557,0.0,0.37,300.8,0.7275,0.002418550531914894,-0.027090909090909256,1.7084535705407984
915,2002-02-12,-0.25,1090.0,1111.75,1090.0,1109.5,,1109.5,7.0,-0.052727272727273275,0.21367761717694578,0.2035931511745349,0.053495644219787676,0.31058443961411025,0.09660186273495953,0.0,0.52,301.3,0.7325,0.0024311317623630932,-0.0336363636363638,1.7056011904532142
916,2002-02-13,1.04,1113.25,1122.25,1113.25,1121.0,,1121.0,16.0,-0.02236363636363691,0.22909914914251547,0.2022667305518679,0.051889469780341806,0.3060456701125515,0.09848779099118428,0.0,3.04,300.0,0.7515,0.002505,0.050181818181818015,1.7415962143210388
917,2002-02-14,-0.18,1124.5,1125.0,1113.75,1119.0,,1119.0,11.0,-0.05163636363636418,0.23349373499420947,0.20181650844137994,0.05150064841294516,0.30481780526727026,0.09881521161548962,0.0,-1.0,300.2,0.7445,0.002480013324450367,0.02127272727272711,1.7456613461245958
918,2002-02-15,-1.07,1119.0,1119.0,1104.75,1107.0,,1107.0,22.0,-0.07418181818181874,0.23906296116577544,0.20144142376528035,0.05114522221078161,0.30373186818684356,0.09915097934371712,0.0,-0.98,298.9,0.7340000000000001,0.0024556707929073275,-0.016000000000000163,1.7447398192959995
919,2002-02-19,-1.92,1107.5,1107.5,1085.5,1085.75,,1085.75,33.0,-0.10163636363636418,0.2767549781725213,0.20211091047509855,0.05189392403975399,0.3058987585546065,0.09832306239559056,0.0,-1.87,293.6,0.7075,0.002409741144414169,-0.09909090909090926,1.7216661533045086
920,2002-02-20,1.59,1090.0,1103.0,1078.0,1103.0,,1103.0,74.0,-0.03927272727272783,0.2876483019201304,0.20295067448856904,0.05290632750855979,0.30876332950568863,0.09713801947144947,0.0,0.55,292.6,0.7090000000000001,0.002423103212576897,-0.0876363636363638,1.7238898345358853
921,2002-02-21,-1.99,1099.0,1103.0,1081.0,1081.0,,1081.0,63.0,-0.09963636363636419,0.25050051206723306,0.20356666255236072,0.0532644568896292,0.3100955763316191,0.09703774877310233,0.0,0.47,293.5,0.7145,0.002434412265758092,-0.11272727272727291,1.7051061165472572
922,2002-02-22,1.18,1081.0,1093.75,1078.25,1093.75,,1093.75,53.0,-0.07109090909090965,0.22732172072822862,0.20427027211135476,0.053318972853404555,0.31090821781816386,0.09763232640454565,0.0,-2.03,293.5,0.7,0.0023850085178875637,-0.16981818181818198,1.715941045034377
923,2002-02-25,1.65,1085.0,1113.25,1085.0,1111.75,,1111.75,74.0,-0.024363636363636927,0.2223893077292437,0.20452282551119955,0.053372243635995666,0.31126731278319086,0.09777833823920822,0.0,1.06,292.9,0.706,0.002410378968931376,-0.08636363636363653,1.660204542994364
924,2002-02-26,-0.16,1112.0,1117.75,1105.25,1110.0,,1110.0,74.0,-0.05618181818181874,0.22563318298967264,0.2049882231821957,0.053443949655234406,0.3118761224926645,0.09810032387172689,0.0,-2.4,298.2,0.7015,0.002352448021462106,-0.1276363636363638,1.6892711157054994
925,2002-02-27,0.32,1116.75,1125.0,1105.0,1113.5,,1113.5,53.0,-0.08436363636363692,0.23779246153048728,0.20617961489796413,0.053431352932880934,0.313042320763726,0.09931690903220226,0.0,2.48,297.4,0.7170000000000001,0.002410894418291863,-0.07945454545454564,1.7254451043370833
926,2002-02-28,-0.4,1114.0,1124.25,1109.0,1109.0,,1109.0,112.0,-0.09127272727272785,0.23933662635391637,0.20733907572338528,0.05344664762607876,0.3142323709755428,0.10044578047122776,0.0,-0.17,297.9,0.7170000000000001,0.0024068479355488425,-0.06290909090909108,1.7200276405264783
927,2002-03-01,2.32,1109.75,1135.25,1109.75,1134.75,,1134.75,285.0,-0.036363636363636945,0.2517630322401771,0.20898912200360506,0.05339073084291201,0.31577058368942906,0.10220766031778104,0.0,1.3,299.2,0.7295,0.0024381684491978613,-0.012181818181818363,1.7183009382753984
928,2002-03-04,1.7,1134.0,1157.0,1132.0,1154.0,,1154.0,416.0,0.02781818181818124,0.2872621417638011,0.2110028513779836,0.05422506865251479,0.3194529886830132,0.10255271407295402,0.0,1.74,297.9,0.7390000000000001,0.0024806982208794904,0.009454545454545273,1.7329405732173941
929,2002-03-05,-0.22,1154.25,1160.5,1147.25,1151.5,,1151.5,386.0,0.028545454545453965,0.2870053153768504,0.2129976807847377,0.05497478709702899,0.3229472549787957,0.1030481065906797,0.0,0.78,295.2,0.738,0.0025,0.012181818181818,1.734052939203298
930,2002-03-06,1.17,1152.0,1168.5,1146.75,1165.0,,1165.0,7716.0,0.04745454545454488,0.3028642961549122,0.21507387192039726,0.0561821681447918,0.3274382082099809,0.10270953563081366,0.0,1.42,294.8,0.7475,0.00253561736770692,0.07509090909090892,1.7209363006345562
931,2002-03-07,-0.26,1165.0,1171.5,1152.75,1162.0,,1162.0,303813.0,0.07818181818181762,0.3035956444340765,0.21684216495191788,0.05741908688155099,0.3316803387150199,0.1020039911888159,0.0,0.83,291.4,0.745,0.00255662319835278,0.09345454545454528,1.7235506183476987
932,2002-03-08,0.39,1161.0,1176.25,1160.75,1166.5,,1166.5,272711.0,0.06981818181818124,0.3191450601796721,0.21919331704518127,0.058920483856754,0.33703428475868924,0.10135234933167328,0.0,0.67,291.2,0.7495,0.0025738324175824177,0.13036363636363618,1.7135559341305262
933,2002-03-11,0.21,1166.0,1176.25,1161.75,1169.0,,1169.0,232076.0,0.055090909090908524,0.3131242321072804,0.22143781128110013,0.06011445792843427,0.34166672713796864,0.10120889542423159,0.0,-1.21,292.2,0.743,0.002542778918548939,0.09690909090909074,1.7215635364693953
934,2002-03-12,0.04,1169.0,1170.0,1156.75,1169.5,,1169.5,284926.0,0.043454545454544885,0.3108325008292701,0.22313114176237864,0.061307078287186206,0.34574529833675105,0.10051698518800622,0.0,-1.48,294.8,0.7385,0.002505088195386703,0.06545454545454528,1.7344705865157288
935,2002-03-13,-1.05,1169.5,1174.0,1153.25,1157.25,,1157.25,295071.0,0.012545454545453973,0.30954988945142925,0.22481040499626445,0.06239657154631553,0.3496035480888955,0.10001726190363339,0.0,-0.07,294.8,0.738,0.0025033921302578016,0.06036363636363619,1.7344493881732845
936,2002-03-14,-0.15,1157.5,1161.0,1153.25,1155.5,,1155.5,234381.0,0.027090909090908517,0.3049245159209069,0.2264220786022493,0.06331032017604785,0.353042718954345,0.09980143825015361,0.0,1.4,292.3,0.742,0.002538487854943551,0.09036363636363619,1.7432291913193785
937,2002-03-15,0.97,1156.0,1169.75,1154.5,1166.75,,1166.75,227876.0,0.034727272727272156,0.3109827459106018,0.2274175815114027,0.06421175923900743,0.3558410999894176,0.09899406303338784,0.0,1.12,291.2,0.7475,0.002566964285714286,0.10636363636363617,1.748658071352159
938,2002-03-18,0.34,1170.75,1170.75,1170.75,1170.75,,1170.75,2.0,0.029454545454544883,0.3112116973471,0.22838335012149005,0.06507533917721438,0.3585340284759188,0.0982326717670613,0.0,1.11,293.4,0.7615,0.0025954328561690527,0.11636363636363618,1.7528678761520482
939,2002-03-19,0.6,1172.0,1177.75,1172.0,1177.75,,1177.75,2.0,0.030545454545453977,0.3148474899290855,0.22951773348275833,0.06603940288691455,0.3615965392565874,0.09743892770892923,0.0,0.55,294.1,0.7675,0.002609656579394763,0.1299999999999998,1.75327841063112
940,2002-03-20,-1.87,1155.75,1155.75,1155.75,1155.75,,1155.75,9.0,-0.0030909090909096632,0.31593001732609594,0.23066374848192658,0.06699268941957934,0.36464912732108523,0.09667836964276791,0.0,-0.38,293.5,0.763,0.0025996592844974445,0.13581818181818164,1.7510025603436357
941,2002-03-21,0.04,1155.0,1156.25,1145.0,1156.25,,1156.25,9.0,0.013636363636363063,0.2989852175022935,0.23093591071887093,0.0672433885661246,0.36542268785112014,0.09644913358662172,0.0,-0.7,294.2,0.7595,0.0025815771583956493,0.18690909090909075,1.682302074349393
942,2002-03-22,-0.26,1153.25,1153.25,1153.25,1153.25,,1153.25,14.0,0.0010909090909085176,0.29797931931246974,0.23132487511224573,0.0675734031637623,0.3664716814397703,0.09617806878472113,0.0,-3.32,298.7,0.7455,0.0024958151991965184,0.1292727272727271,1.7471128083163852
943,2002-03-25,-1.19,1151.5,1156.0,1139.5,1139.5,,1139.5,14.0,-0.040181818181818756,0.30333543776298044,0.2320514801978868,0.06813689315611725,0.3683252665101213,0.0957776938856523,0.0,-1.47,298.9,0.735,0.002459016393442623,0.08272727272727257,1.755126306044198
944,2002-03-26,0.53,1140.0,1145.5,1139.0,1145.5,,1145.5,2.0,-0.04454545454545512,0.3008615639535557,0.2327426464874406,0.06864596762289474,0.3700345817332301,0.09545071124165114,0.0,1.33,298.0,0.7425,0.002491610738255034,0.08127272727272711,1.7540387834572118
945,2002-03-27,0.26,1141.25,1155.5,1141.25,1148.5,,1148.5,2.0,-0.026363636363636936,0.3861303742972434,0.2364478992923311,0.07132281153874687,0.37909352236982485,0.09380227621483736,0.0070368519274185415,-0.56,303.3,0.7515,0.0024777448071216616,-0.040545454545454704,1.5457593341758997
946,2002-03-28,0.37,1154.75,1155.75,1152.0,1152.75,,1152.75,12.0,-0.014181818181818755,0.3874580501722145,0.24016518301015768,0.0737718114334532,0.3877088058770641,0.09262156014325129,0.0,1.46,303.7,0.7635,0.0025139940730984525,-0.0018181818181819793,1.5563431628031275
947,2002-04-01,-0.41,1126.5,1151.75,1126.5,1148.0,,1148.0,13.0,-0.007636363636364208,0.384174072813521,0.2441353408562125,0.07555067947542976,0.395236699807072,0.09303398190535297,0.0,-0.03,304.2,0.7645,0.0025131492439184745,0.009454545454545294,1.5538046711955007
948,2002-04-02,-0.57,1148.25,1148.25,1141.0,1141.5,,1141.5,3.0,-0.025090909090909663,0.41168696825086537,0.24881478268751706,0.07782088502232933,0.40445655273217573,0.0931730126428584,0.007230415518689637,-1.04,307.0,0.7635,0.0024869706840390878,0.03963636363636348,1.5158593255805421
949,2002-04-03,-0.7,1131.25,1133.5,1129.25,1133.5,,1133.5,5.0,-0.019818181818182384,0.4238617254886313,0.25379497405109414,0.08010781685329396,0.41401060775768206,0.09357934034450621,0.009851117730949266,-1.63,303.5,0.7425,0.0024464579901153213,0.004181818181818025,1.5318999228857528
950,2002-04-04,-0.42,1134.5,1134.5,1126.25,1128.75,,1128.75,9.0,-0.015272727272727837,0.43256821862235817,0.2594884651268545,0.08149689862026926,0.422482262367393,0.09649466788631594,0.010085956254965167,-0.86,302.0,0.7325,0.002425496688741722,-0.02345454545454561,1.5335594255797567
951,2002-04-05,-0.07,1126.0,1128.0,1126.0,1128.0,,1128.0,3.0,-0.030545454545455108,0.43864719670034624,0.2653527866747694,0.08258587721752907,0.4305245411098275,0.10018103223971128,0.008122655590518724,-0.97,301.0,0.723,0.0024019933554817277,-0.030727272727272888,1.5371436407800585
952,2002-04-08,0.2,1122.5,1130.25,1120.75,1130.25,,1130.25,8.0,0.009818181818181254,0.4515591115156992,0.2715097731544795,0.08362799225790025,0.43876575767028003,0.10425378863867898,0.012793353845419186,-0.1,301.3,0.723,0.0023996017258546298,-0.031636363636363796,1.5371700352178734
953,2002-04-09,-0.64,1130.0,1132.0,1123.0,1123.0,,1123.0,8.0,-0.015454545454546019,0.43482179320339215,0.27714152406806347,0.08401278807823272,0.4451671002245289,0.10911594791159804,0.0,1.16,299.5,0.727,0.0024273789649415694,-0.0276363636363638,1.5400288160319455
954,2002-04-10,1.05,1129.25,1134.75,1129.25,1134.75,,1134.75,7.0,0.011999999999999438,0.41094849949434226,0.2822220965076459,0.08349075791646843,0.44920361234058276,0.11524058067470905,0.0,-1.33,302.5,0.7245,0.0023950413223140497,-0.0356363636363638,1.545723807005019
955,2002-04-11,-2.49,1130.0,1130.0,1106.5,1106.5,,1106.5,5.0,-0.020727272727273295,0.4126272976479264,0.2879729283325085,0.08131436664420029,0.4506016616209091,0.1253441950441079,0.0,-0.37,303.0,0.723,0.002386138613861386,-0.06254545454545471,1.5382749094260422
956,2002-04-12,0.72,1112.0,1114.5,1112.0,1114.5,,1114.5,2.0,-0.020545454545455113,0.39708794960673066,0.29308266660934384,0.07911112652003874,0.4513049196494213,0.13486041356926637,0.0,-0.8,302.9,0.7170000000000001,0.002367117860680093,-0.11163636363636381,1.51742565091691
957,2002-04-15,-0.72,1114.5,1114.5,1106.5,1106.5,,1106.5,7.0,-0.04090909090909147,0.38699473080983526,0.2979070559276467,0.07651121224854665,0.45092948042474,0.1448846314305534,0.0,0.59,300.7,0.716,0.0023811107416029263,-0.12145454545454562,1.5109764051664403
958,2002-04-16,2.33,1128.0,1132.25,1128.0,1132.25,,1132.25,3.0,0.0014545454545448907,0.4137059344550116,0.3026972750957343,0.07533346462734396,0.45336420435042224,0.15203034584104638,0.0,1.8,299.5,0.726,0.002424040066777963,-0.07400000000000016,1.5298191614261694
959,2002-04-17,-0.18,1132.75,1132.75,1130.25,1130.25,,1130.25,2.0,-0.005454545454546019,0.4180407342848766,0.3074325739182245,0.07422120231068281,0.45587497853959014,0.15899016929685886,0.0,0.34,302.8,0.7365,0.0024322985468956406,-0.043636363636363806,1.5209760068679634
960,2002-04-18,-0.44,1125.75,1126.75,1124.75,1125.25,,1125.25,7.0,0.043272727272726706,0.412169782961911,0.3115323100166271,0.07365331664353786,0.45883894330370284,0.1642256767295514,0.0,-2.07,305.2,0.727,0.0023820445609436434,-0.0587272727272729,1.537098101095234
961,2002-04-19,0.33,1123.5,1129.0,1123.0,1129.0,,1129.0,7.0,0.024181818181817617,0.4250902183208575,0.3158937079538732,0.07313515045797764,0.4621640088698285,0.16962340703791795,0.0,1.56,303.0,0.733,0.0024191419141914193,-0.02200000000000017,1.5513988908461036
962,2002-04-22,-1.64,1122.25,1122.25,1110.5,1110.5,,1110.5,6.0,-0.030000000000000564,0.3611907286328764,0.3181957382141178,0.07251829877450885,0.4632323357631355,0.17315914066510008,0.0,1.23,303.6,0.7435,0.002448945981554677,-0.09490909090909108,1.384810286147359
963,2002-04-23,-0.45,1110.0,1110.0,1105.5,1105.5,,1105.5,3.0,-0.026909090909091472,0.36035175897779087,0.32044730010184036,0.071854727424366,0.46415675495057235,0.17673784525310837,0.0,-1.94,304.6,0.7315,0.002401510177281681,-0.1127272727272729,1.4023412362049916
964,2002-04-24,-1.06,1107.5,1107.5,1093.75,1093.75,,1093.75,1.0,-0.0005454545454551152,0.30791667672472695,0.32083344014280807,0.0717268501889532,0.46428714052071446,0.17737973976490168,0.0,0.48,304.8,0.7355,0.0024130577427821523,-0.063818181818182,1.374472950718163
965,2002-04-25,0.05,1089.5,1094.25,1089.5,1094.25,,1094.25,3.0,0.010727272727272157,0.2926294489231491,0.32054221232007923,0.07180971596709423,0.4641616442542677,0.17692278038589077,0.0,-2.04,308.6,0.7295,0.002363901490602722,-0.055818181818181996,1.3613673558011734
966,2002-04-26,-1.9,1091.5,1091.5,1073.5,1073.5,,1073.5,3.0,-0.014181818181818748,0.2881988836663992,0.3210740644636796,0.07145250579987043,0.4639790760634205,0.17816905286393872,0.0,-0.24,312.1,0.736,0.0023582185197052225,-0.05636363636363653,1.3614362835655422
967,2002-04-29,-0.65,1080.0,1080.0,1065.0,1066.5,,1066.5,87.0,-0.015454545454546024,0.29010079187306365,0.3216703151514898,0.07104620613012408,0.46376272741173796,0.17957790289124165,0.0,0.04,312.4,0.737,0.002359154929577465,-0.06145454545454562,1.3605260668032715
968,2002-04-30,1.17,1069.5,1083.0,1069.5,1079.0,,1079.0,72.0,-0.02709090909090966,0.3464556445565588,0.32408291291243696,0.06955128178868365,0.46318547648980424,0.18498034933506965,0.0,0.5,310.2,0.7355,0.0023710509348807223,-0.02109090909090926,1.34323086558088
969,2002-05-01,1.02,1075.25,1090.0,1068.5,1090.0,,1090.0,8.0,-0.03127272727272784,0.32061487846505704,0.325853493489796,0.06816204169847444,0.4621775768867449,0.1895294100928471,0.0,-1.36,310.4,0.726,0.002338917525773196,-0.052545454545454715,1.354114741817227
970,2002-05-02,-0.34,1087.0,1090.0,1086.25,1086.25,,1086.25,9.0,-0.03290909090909148,0.31494965881278153,0.3276948033377203,0.0664212768950291,0.46053735712777844,0.1948522495476621,0.0,1.23,309.6,0.733,0.002367571059431524,-0.03963636363636381,1.3630289848231456
971,2002-05-03,-1.08,1084.5,1084.5,1067.75,1074.5,,1074.5,21.0,-0.07145454545454602,0.3109569668973657,0.32918312729689936,0.06507455361280054,0.45933223452250044,0.19903402007129828,0.0,-2.79,313.5,0.7215,0.0023014354066985647,-0.14563636363636379,1.345680006589487
972,2002-05-06,-1.98,1064.0,1064.0,1052.25,1053.25,,1053.25,20.0,-0.10418181818181875,0.3201229897088511,0.3307582046553474,0.06375050399554726,0.45825921264644187,0.20325719666425288,0.0,-0.93,312.5,0.7125,0.00228,-0.14436363636363653,1.3448898669440392
