Date,CapitalGrowth
9/9/2014,"$263,349.90 "
9/10/2014,"$263,349.90 "
9/11/2014,"$263,349.90 "
9/12/2014,"$263,349.90 "
9/15/2014,"$263,349.90 "
9/16/2014,"$263,349.90 "
9/17/2014,"$263,349.90 "
9/18/2014,"$263,349.90 "
9/19/2014,"$263,349.90 "
9/22/2014,"$263,349.90 "
9/23/2014,"$263,349.90 "
9/24/2014,"$263,349.90 "
9/25/2014,"$263,349.90 "
9/26/2014,"$263,349.90 "
9/29/2014,"$263,349.90 "
9/30/2014,"$263,349.90 "
10/1/2014,"$263,349.90 "
10/2/2014,"$263,349.90 "
10/3/2014,"$263,349.90 "
10/6/2014,"$263,349.90 "
10/7/2014,"$263,349.90 "
10/8/2014,"$268,432.82 "
10/9/2014,"$268,432.82 "
10/10/2014,"$268,432.82 "
10/14/2014,"$268,432.82 "
10/15/2014,"$268,432.82 "
10/16/2014,"$268,432.82 "
10/17/2014,"$274,738.77 "
10/20/2014,"$274,738.77 "
10/21/2014,"$274,738.77 "
10/22/2014,"$274,738.77 "
10/23/2014,"$274,738.77 "
10/24/2014,"$274,738.77 "
10/27/2014,"$274,738.77 "
10/28/2014,"$274,738.77 "
10/29/2014,"$274,738.77 "
10/30/2014,"$274,738.77 "
10/31/2014,"$274,738.77 "
11/3/2014,"$274,738.77 "
11/4/2014,"$274,738.77 "
11/5/2014,"$274,738.77 "
11/6/2014,"$274,738.77 "
11/7/2014,"$274,738.77 "
11/10/2014,"$274,738.77 "
11/12/2014,"$274,738.77 "
11/13/2014,"$274,738.77 "
11/14/2014,"$274,738.77 "
11/17/2014,"$274,738.77 "
11/18/2014,"$274,738.77 "
11/19/2014,"$274,738.77 "
11/20/2014,"$274,738.77 "
11/21/2014,"$274,738.77 "
11/24/2014,"$274,738.77 "
11/25/2014,"$274,738.77 "
11/26/2014,"$274,738.77 "
11/28/2014,"$274,738.77 "
12/1/2014,"$274,738.77 "
12/2/2014,"$274,738.77 "
12/3/2014,"$274,738.77 "
12/4/2014,"$274,738.77 "
12/5/2014,"$274,738.77 "
12/8/2014,"$274,738.77 "
12/9/2014,"$274,738.77 "
12/10/2014,"$274,738.77 "
12/11/2014,"$274,738.77 "
12/12/2014,"$274,738.77 "
12/15/2014,"$274,738.77 "
12/16/2014,"$274,738.77 "
12/17/2014,"$274,738.77 "
12/18/2014,"$274,738.77 "
12/19/2014,"$274,738.77 "
12/22/2014,"$274,738.77 "
12/23/2014,"$274,738.77 "
12/24/2014,"$274,738.77 "
12/26/2014,"$274,738.77 "
12/29/2014,"$274,738.77 "
12/30/2014,"$274,738.77 "
12/31/2014,"$274,738.77 "
1/2/2015,"$274,738.77 "
1/5/2015,"$274,738.77 "
1/6/2015,"$274,738.77 "
1/7/2015,"$274,738.77 "
1/8/2015,"$274,738.77 "
1/9/2015,"$274,738.77 "
1/12/2015,"$274,738.77 "
1/13/2015,"$274,738.77 "
1/14/2015,"$274,738.77 "
1/15/2015,"$274,738.77 "
1/20/2015,"$274,738.77 "
1/21/2015,"$274,738.77 "
1/22/2015,"$274,738.77 "
1/23/2015,"$274,738.77 "
1/26/2015,"$274,738.77 "
1/27/2015,"$274,738.77 "
1/28/2015,"$274,738.77 "
1/29/2015,"$274,738.77 "
1/30/2015,"$274,738.77 "
2/2/2015,"$274,738.77 "
2/3/2015,"$274,738.77 "
2/4/2015,"$274,738.77 "
2/5/2015,"$274,738.77 "
2/6/2015,"$274,738.77 "
2/9/2015,"$274,738.77 "
2/10/2015,"$274,738.77 "
2/11/2015,"$274,738.77 "
2/12/2015,"$274,738.77 "
2/13/2015,"$274,738.77 "
2/17/2015,"$274,738.77 "
2/18/2015,"$288,161.70 "
2/19/2015,"$288,161.70 "
2/20/2015,"$288,161.70 "
2/23/2015,"$288,161.70 "
2/24/2015,"$288,161.70 "
2/25/2015,"$288,161.70 "
2/26/2015,"$288,161.70 "
2/27/2015,"$288,161.70 "
3/2/2015,"$288,161.70 "
3/3/2015,"$288,161.70 "
3/4/2015,"$288,161.70 "
3/5/2015,"$288,161.70 "
3/6/2015,"$288,161.70 "
3/9/2015,"$288,161.70 "
3/10/2015,"$288,161.70 "
3/11/2015,"$288,161.70 "
3/12/2015,"$288,161.70 "
3/13/2015,"$288,161.70 "
3/16/2015,"$288,161.70 "
3/17/2015,"$288,161.70 "
3/18/2015,"$288,161.70 "
3/19/2015,"$288,161.70 "
3/20/2015,"$288,161.70 "
3/23/2015,"$288,161.70 "
3/24/2015,"$288,161.70 "
3/25/2015,"$288,161.70 "
3/26/2015,"$288,161.70 "
3/27/2015,"$288,161.70 "
3/30/2015,"$288,161.70 "
3/31/2015,"$288,161.70 "
4/1/2015,"$288,161.70 "
4/2/2015,"$288,161.70 "
4/6/2015,"$288,161.70 "
4/7/2015,"$288,161.70 "
4/8/2015,"$288,161.70 "
4/9/2015,"$288,161.70 "
4/10/2015,"$288,161.70 "
4/13/2015,"$288,161.70 "
4/14/2015,"$288,161.70 "
4/15/2015,"$288,161.70 "
4/16/2015,"$288,161.70 "
4/17/2015,"$288,161.70 "
4/20/2015,"$288,161.70 "
4/21/2015,"$288,161.70 "
4/22/2015,"$288,161.70 "
4/23/2015,"$288,161.70 "
4/24/2015,"$288,161.70 "
4/27/2015,"$288,161.70 "
4/28/2015,"$288,161.70 "
4/29/2015,"$288,161.70 "
4/30/2015,"$288,161.70 "
5/1/2015,"$288,161.70 "
5/4/2015,"$288,161.70 "
5/5/2015,"$288,161.70 "
5/6/2015,"$288,161.70 "
5/7/2015,"$288,161.70 "
5/8/2015,"$288,161.70 "
5/11/2015,"$288,161.70 "
5/12/2015,"$288,161.70 "
5/13/2015,"$288,161.70 "
5/14/2015,"$288,161.70 "
5/15/2015,"$288,161.70 "
5/18/2015,"$288,161.70 "
5/19/2015,"$288,161.70 "
5/20/2015,"$288,161.70 "
5/21/2015,"$288,161.70 "
5/22/2015,"$288,161.70 "
5/26/2015,"$288,161.70 "
5/27/2015,"$288,161.70 "
5/28/2015,"$288,161.70 "
5/29/2015,"$288,161.70 "
6/1/2015,"$288,161.70 "
6/2/2015,"$288,161.70 "
6/3/2015,"$288,161.70 "
6/4/2015,"$288,161.70 "
6/5/2015,"$280,904.09 "
6/8/2015,"$280,904.09 "
6/9/2015,"$280,904.09 "
6/10/2015,"$280,904.09 "
6/11/2015,"$280,904.09 "
6/12/2015,"$280,904.09 "
6/15/2015,"$280,904.09 "
6/16/2015,"$280,904.09 "
6/17/2015,"$280,904.09 "
6/18/2015,"$280,904.09 "
6/19/2015,"$280,904.09 "
6/22/2015,"$280,904.09 "
6/23/2015,"$280,904.09 "
6/24/2015,"$280,904.09 "
6/25/2015,"$280,904.09 "
6/26/2015,"$280,904.09 "
6/29/2015,"$280,904.09 "
6/30/2015,"$280,904.09 "
7/1/2015,"$280,904.09 "
7/2/2015,"$280,904.09 "
7/6/2015,"$280,904.09 "
7/7/2015,"$280,904.09 "
7/8/2015,"$280,904.09 "
7/9/2015,"$280,904.09 "
7/10/2015,"$280,904.09 "
7/13/2015,"$280,904.09 "
7/14/2015,"$280,904.09 "
7/15/2015,"$280,904.09 "
7/16/2015,"$280,904.09 "
7/17/2015,"$280,904.09 "
7/20/2015,"$280,904.09 "
7/21/2015,"$280,904.09 "
7/22/2015,"$280,904.09 "
7/23/2015,"$280,904.09 "
7/24/2015,"$280,904.09 "
7/27/2015,"$280,904.09 "
7/28/2015,"$280,904.09 "
7/29/2015,"$280,904.09 "
7/30/2015,"$280,904.09 "
7/31/2015,"$280,904.09 "
8/3/2015,"$280,904.09 "
8/4/2015,"$280,904.09 "
8/5/2015,"$280,904.09 "
8/6/2015,"$280,904.09 "
8/7/2015,"$280,904.09 "
8/10/2015,"$280,904.09 "
8/11/2015,"$280,904.09 "
8/12/2015,"$280,904.09 "
8/13/2015,"$280,904.09 "
8/14/2015,"$280,904.09 "
8/17/2015,"$280,904.09 "
8/18/2015,"$280,904.09 "
8/19/2015,"$280,904.09 "
8/20/2015,"$280,904.09 "
8/21/2015,"$280,904.09 "
8/24/2015,"$280,904.09 "
8/25/2015,"$280,904.09 "
8/26/2015,"$280,904.09 "
8/27/2015,"$280,904.09 "
8/28/2015,"$280,904.09 "
8/31/2015,"$280,904.09 "
9/1/2015,"$280,904.09 "
9/2/2015,"$280,904.09 "
9/3/2015,"$280,904.09 "
9/4/2015,"$280,904.09 "
9/8/2015,"$280,904.09 "
9/9/2015,"$260,493.07 "
9/10/2015,"$260,493.07 "
9/11/2015,"$260,493.07 "
9/14/2015,"$260,493.07 "
9/15/2015,"$260,493.07 "
9/16/2015,"$260,493.07 "
9/17/2015,"$260,493.07 "
9/18/2015,"$260,493.07 "
9/21/2015,"$260,493.07 "
9/22/2015,"$260,493.07 "
9/23/2015,"$260,493.07 "
9/24/2015,"$260,493.07 "
9/25/2015,"$260,493.07 "
9/28/2015,"$260,493.07 "
9/29/2015,"$260,493.07 "
9/30/2015,"$260,493.07 "
10/1/2015,"$260,493.07 "
10/2/2015,"$260,493.07 "
10/5/2015,"$260,493.07 "
10/6/2015,"$260,493.07 "
10/7/2015,"$260,493.07 "
10/8/2015,"$260,493.07 "
10/9/2015,"$260,493.07 "
10/13/2015,"$260,493.07 "
10/14/2015,"$260,493.07 "
10/15/2015,"$260,493.07 "
10/16/2015,"$260,493.07 "
10/19/2015,"$260,493.07 "
10/20/2015,"$260,493.07 "
10/21/2015,"$260,493.07 "
10/22/2015,"$260,493.07 "
10/23/2015,"$260,493.07 "
10/26/2015,"$260,493.07 "
10/27/2015,"$260,493.07 "
10/28/2015,"$260,493.07 "
10/29/2015,"$260,493.07 "
10/30/2015,"$260,493.07 "
11/2/2015,"$260,493.07 "
11/3/2015,"$260,493.07 "
11/4/2015,"$260,493.07 "
11/5/2015,"$260,493.07 "
11/6/2015,"$260,493.07 "
11/9/2015,"$260,493.07 "
11/10/2015,"$260,493.07 "
11/12/2015,"$260,493.07 "
11/13/2015,"$260,493.07 "
11/16/2015,"$260,493.07 "
11/17/2015,"$260,493.07 "
11/18/2015,"$260,493.07 "
11/19/2015,"$260,493.07 "
11/20/2015,"$260,493.07 "
11/23/2015,"$260,493.07 "
11/24/2015,"$260,493.07 "
11/25/2015,"$260,493.07 "
11/27/2015,"$260,493.07 "
11/30/2015,"$260,493.07 "
12/1/2015,"$260,493.07 "
12/2/2015,"$260,493.07 "
12/3/2015,"$260,493.07 "
12/4/2015,"$260,493.07 "
12/7/2015,"$260,493.07 "
12/8/2015,"$260,493.07 "
12/9/2015,"$260,493.07 "
12/10/2015,"$260,493.07 "
12/11/2015,"$260,493.07 "
12/14/2015,"$260,493.07 "
12/15/2015,"$260,493.07 "
12/16/2015,"$260,493.07 "
12/17/2015,"$260,493.07 "
12/18/2015,"$260,493.07 "
12/21/2015,"$260,493.07 "
12/22/2015,"$260,493.07 "
12/23/2015,"$246,268.74 "
12/24/2015,"$246,268.74 "
12/28/2015,"$246,268.74 "
12/29/2015,"$246,268.74 "
12/30/2015,"$246,268.74 "
12/31/2015,"$246,268.74 "
1/4/2016,"$246,268.74 "
1/5/2016,"$246,268.74 "
1/6/2016,"$246,268.74 "
1/7/2016,"$246,268.74 "
1/8/2016,"$246,268.74 "
1/11/2016,"$246,268.74 "
1/12/2016,"$246,268.74 "
1/13/2016,"$246,268.74 "
1/14/2016,"$246,268.74 "
1/15/2016,"$246,268.74 "
1/19/2016,"$246,268.74 "
1/20/2016,"$246,268.74 "
1/21/2016,"$246,268.74 "
1/22/2016,"$246,268.74 "
1/25/2016,"$246,268.74 "
1/26/2016,"$246,268.74 "
1/27/2016,"$246,268.74 "
1/28/2016,"$246,268.74 "
1/29/2016,"$246,268.74 "
2/1/2016,"$246,268.74 "
2/2/2016,"$246,268.74 "
2/3/2016,"$246,268.74 "
2/4/2016,"$246,268.74 "
2/5/2016,"$246,268.74 "
2/8/2016,"$246,268.74 "
2/9/2016,"$246,268.74 "
2/10/2016,"$246,268.74 "
2/11/2016,"$246,268.74 "
2/12/2016,"$246,268.74 "
2/16/2016,"$246,268.74 "
2/17/2016,"$246,268.74 "
2/18/2016,"$246,268.74 "
2/19/2016,"$246,268.74 "
2/22/2016,"$246,268.74 "
2/23/2016,"$246,268.74 "
2/24/2016,"$246,268.74 "
2/25/2016,"$246,268.74 "
2/26/2016,"$246,268.74 "
2/29/2016,"$246,268.74 "
3/1/2016,"$246,268.74 "
3/2/2016,"$246,268.74 "
3/3/2016,"$246,268.74 "
3/4/2016,"$246,268.74 "
3/7/2016,"$246,268.74 "
3/8/2016,"$246,268.74 "
3/9/2016,"$246,268.74 "
3/10/2016,"$246,268.74 "
3/11/2016,"$246,268.74 "
3/14/2016,"$246,268.74 "
3/15/2016,"$246,268.74 "
3/16/2016,"$246,268.74 "
3/17/2016,"$246,268.74 "
3/18/2016,"$246,268.74 "
3/21/2016,"$246,268.74 "
3/22/2016,"$246,268.74 "
3/23/2016,"$246,268.74 "
3/24/2016,"$246,268.74 "
3/28/2016,"$263,068.67 "
3/29/2016,"$263,068.67 "
3/30/2016,"$263,068.67 "
3/31/2016,"$263,068.67 "
4/1/2016,"$263,068.67 "
4/4/2016,"$263,068.67 "
4/5/2016,"$263,068.67 "
4/6/2016,"$263,068.67 "
4/7/2016,"$263,068.67 "
4/8/2016,"$263,068.67 "
4/11/2016,"$263,068.67 "
4/12/2016,"$263,068.67 "
4/13/2016,"$263,068.67 "
4/14/2016,"$263,068.67 "
4/15/2016,"$263,068.67 "
4/18/2016,"$263,068.67 "
4/19/2016,"$263,068.67 "
4/20/2016,"$263,068.67 "
4/21/2016,"$263,068.67 "
4/22/2016,"$263,068.67 "
4/25/2016,"$263,068.67 "
4/26/2016,"$263,068.67 "
4/27/2016,"$263,068.67 "
4/28/2016,"$263,068.67 "
4/29/2016,"$263,068.67 "
5/2/2016,"$263,068.67 "
5/3/2016,"$263,068.67 "
5/4/2016,"$263,068.67 "
5/5/2016,"$263,068.67 "
5/6/2016,"$263,068.67 "
5/9/2016,"$263,068.67 "
5/10/2016,"$263,068.67 "
5/11/2016,"$263,068.67 "
5/12/2016,"$263,068.67 "
5/13/2016,"$263,068.67 "
5/16/2016,"$263,068.67 "
5/17/2016,"$263,068.67 "
5/18/2016,"$263,068.67 "
5/19/2016,"$263,068.67 "
5/20/2016,"$263,068.67 "
5/23/2016,"$263,068.67 "
5/24/2016,"$263,068.67 "
5/25/2016,"$263,068.67 "
5/26/2016,"$263,068.67 "
5/27/2016,"$263,068.67 "
5/31/2016,"$263,068.67 "
6/1/2016,"$263,068.67 "
6/2/2016,"$263,068.67 "
6/3/2016,"$263,068.67 "
6/6/2016,"$263,068.67 "
6/7/2016,"$263,068.67 "
6/8/2016,"$263,068.67 "
6/9/2016,"$263,068.67 "
6/10/2016,"$263,068.67 "
6/13/2016,"$263,068.67 "
6/14/2016,"$263,068.67 "
6/15/2016,"$261,220.11 "
6/16/2016,"$261,220.11 "
6/17/2016,"$261,220.11 "
6/20/2016,"$261,220.11 "
6/21/2016,"$261,220.11 "
6/22/2016,"$261,220.11 "
6/23/2016,"$261,220.11 "
6/24/2016,"$261,220.11 "
6/27/2016,"$261,220.11 "
6/28/2016,"$261,220.11 "
6/29/2016,"$261,220.11 "
6/30/2016,"$261,220.11 "
7/1/2016,"$261,220.11 "
7/5/2016,"$261,220.11 "
7/6/2016,"$261,220.11 "
7/7/2016,"$261,220.11 "
7/8/2016,"$261,220.11 "
7/11/2016,"$261,220.11 "
7/12/2016,"$261,220.11 "
7/13/2016,"$261,220.11 "
7/14/2016,"$261,220.11 "
7/15/2016,"$261,220.11 "
7/18/2016,"$261,220.11 "
7/19/2016,"$261,220.11 "
7/20/2016,"$261,220.11 "
7/21/2016,"$261,220.11 "
7/22/2016,"$261,220.11 "
7/25/2016,"$261,220.11 "
7/26/2016,"$261,220.11 "
7/27/2016,"$261,220.11 "
7/28/2016,"$261,220.11 "
7/29/2016,"$261,220.11 "
8/1/2016,"$261,220.11 "
8/2/2016,"$261,220.11 "
8/3/2016,"$261,220.11 "
8/4/2016,"$261,220.11 "
8/5/2016,"$261,220.11 "
8/8/2016,"$261,220.11 "
8/9/2016,"$261,220.11 "
8/10/2016,"$261,220.11 "
8/11/2016,"$261,220.11 "
8/12/2016,"$261,220.11 "
8/15/2016,"$261,220.11 "
8/16/2016,"$261,220.11 "
8/17/2016,"$261,220.11 "
8/18/2016,"$261,220.11 "
8/19/2016,"$261,220.11 "
8/22/2016,"$261,220.11 "
8/23/2016,"$261,220.11 "
8/24/2016,"$261,220.11 "
8/25/2016,"$261,220.11 "
8/26/2016,"$261,220.11 "
8/29/2016,"$261,220.11 "
8/30/2016,"$261,220.11 "
8/31/2016,"$261,220.11 "
9/1/2016,"$261,220.11 "
9/2/2016,"$261,220.11 "
9/6/2016,"$261,220.11 "
9/7/2016,"$261,220.11 "
9/8/2016,"$261,220.11 "
9/9/2016,"$261,220.11 "
9/12/2016,"$279,639.69 "
9/13/2016,"$279,639.69 "
9/14/2016,"$279,639.69 "
9/15/2016,"$279,639.69 "
9/16/2016,"$279,639.69 "
9/19/2016,"$279,639.69 "
9/20/2016,"$279,639.69 "
9/21/2016,"$279,639.69 "
9/22/2016,"$279,639.69 "
9/23/2016,"$279,639.69 "
9/26/2016,"$279,639.69 "
9/27/2016,"$279,639.69 "
9/28/2016,"$279,639.69 "
9/29/2016,"$279,639.69 "
9/30/2016,"$279,639.69 "
10/3/2016,"$279,639.69 "
10/4/2016,"$279,639.69 "
10/5/2016,"$279,639.69 "
10/6/2016,"$279,639.69 "
10/7/2016,"$279,639.69 "
10/11/2016,"$279,639.69 "
10/12/2016,"$279,639.69 "
10/13/2016,"$279,639.69 "
10/14/2016,"$279,639.69 "
10/17/2016,"$279,639.69 "
10/18/2016,"$279,639.69 "
10/19/2016,"$279,639.69 "
10/20/2016,"$279,639.69 "
10/21/2016,"$279,639.69 "
10/24/2016,"$279,639.69 "
10/25/2016,"$279,639.69 "
10/26/2016,"$279,639.69 "
10/27/2016,"$279,639.69 "
10/28/2016,"$279,639.69 "
10/31/2016,"$279,639.69 "
11/1/2016,"$279,639.69 "
11/2/2016,"$279,639.69 "
11/3/2016,"$279,639.69 "
11/4/2016,"$279,639.69 "
11/7/2016,"$279,639.69 "
11/8/2016,"$279,639.69 "
11/9/2016,"$275,453.85 "
11/10/2016,"$275,453.85 "
11/14/2016,"$275,453.85 "
11/15/2016,"$275,453.85 "
11/16/2016,"$275,453.85 "
11/17/2016,"$275,453.85 "
11/18/2016,"$275,453.85 "
11/21/2016,"$275,453.85 "
11/22/2016,"$275,453.85 "
11/23/2016,"$275,453.85 "
11/25/2016,"$275,453.85 "
11/28/2016,"$275,453.85 "
11/29/2016,"$275,453.85 "
11/30/2016,"$275,453.85 "
12/1/2016,"$275,453.85 "
12/2/2016,"$275,453.85 "
12/5/2016,"$275,453.85 "
12/6/2016,"$275,453.85 "
12/7/2016,"$275,453.85 "
12/8/2016,"$275,453.85 "
12/9/2016,"$275,453.85 "
12/12/2016,"$275,453.85 "
12/13/2016,"$275,453.85 "
12/14/2016,"$275,453.85 "
12/15/2016,"$275,453.85 "
12/16/2016,"$275,453.85 "
12/19/2016,"$275,453.85 "
12/20/2016,"$275,453.85 "
12/21/2016,"$275,453.85 "
12/22/2016,"$275,453.85 "
12/23/2016,"$275,453.85 "
12/27/2016,"$275,453.85 "
12/28/2016,"$275,453.85 "
12/29/2016,"$275,453.85 "
12/30/2016,"$275,453.85 "
1/3/2017,"$275,453.85 "
1/4/2017,"$275,453.85 "
1/5/2017,"$275,453.85 "
1/6/2017,"$275,453.85 "
1/9/2017,"$275,453.85 "
1/10/2017,"$275,453.85 "
1/11/2017,"$275,453.85 "
1/12/2017,"$275,453.85 "
1/13/2017,"$275,453.85 "
1/17/2017,"$275,453.85 "
1/18/2017,"$275,453.85 "
1/19/2017,"$275,453.85 "
1/20/2017,"$275,453.85 "
1/23/2017,"$275,453.85 "
1/24/2017,"$275,453.85 "
1/25/2017,"$275,453.85 "
1/26/2017,"$275,453.85 "
1/27/2017,"$275,453.85 "
1/30/2017,"$275,453.85 "
1/31/2017,"$275,453.85 "
2/1/2017,"$275,453.85 "
2/2/2017,"$275,453.85 "
2/3/2017,"$275,453.85 "
2/6/2017,"$275,453.85 "
2/7/2017,"$275,453.85 "
2/8/2017,"$275,453.85 "
2/9/2017,"$275,453.85 "
2/10/2017,"$275,453.85 "
2/13/2017,"$275,453.85 "
2/14/2017,"$275,453.85 "
2/15/2017,"$275,453.85 "
2/16/2017,"$275,453.85 "
2/17/2017,"$275,453.85 "
2/21/2017,"$275,453.85 "
2/22/2017,"$275,453.85 "
2/23/2017,"$275,453.85 "
2/24/2017,"$275,453.85 "
2/27/2017,"$275,453.85 "
2/28/2017,"$275,453.85 "
3/1/2017,"$275,453.85 "
3/2/2017,"$275,453.85 "
3/3/2017,"$275,453.85 "
3/6/2017,"$275,453.85 "
3/7/2017,"$275,453.85 "
3/8/2017,"$275,453.85 "
3/9/2017,"$275,453.85 "
3/10/2017,"$275,453.85 "
3/13/2017,"$275,453.85 "
3/14/2017,"$275,453.85 "
3/15/2017,"$275,453.85 "
3/16/2017,"$275,453.85 "
3/17/2017,"$275,453.85 "
3/20/2017,"$275,453.85 "
3/21/2017,"$275,453.85 "
3/22/2017,"$275,453.85 "
3/23/2017,"$275,453.85 "
3/24/2017,"$275,453.85 "
3/27/2017,"$275,453.85 "
3/28/2017,"$275,453.85 "
3/29/2017,"$275,453.85 "
3/30/2017,"$275,453.85 "
3/31/2017,"$275,453.85 "
4/3/2017,"$275,453.85 "
4/4/2017,"$275,453.85 "
4/5/2017,"$275,453.85 "
4/6/2017,"$275,453.85 "
4/7/2017,"$275,453.85 "
4/10/2017,"$275,453.85 "
4/11/2017,"$275,453.85 "
4/12/2017,"$278,399.25 "
4/13/2017,"$278,399.25 "
4/17/2017,"$278,399.25 "
4/18/2017,"$278,399.25 "
4/19/2017,"$278,399.25 "
4/20/2017,"$278,399.25 "
4/21/2017,"$278,399.25 "
4/24/2017,"$278,399.25 "
4/25/2017,"$278,399.25 "
4/26/2017,"$278,399.25 "
4/27/2017,"$278,399.25 "
4/28/2017,"$278,399.25 "
5/1/2017,"$278,399.25 "
5/2/2017,"$278,399.25 "
5/3/2017,"$278,399.25 "
5/4/2017,"$278,399.25 "
5/5/2017,"$278,399.25 "
5/8/2017,"$278,399.25 "
5/9/2017,"$278,399.25 "
5/10/2017,"$278,399.25 "
5/11/2017,"$278,399.25 "
5/12/2017,"$278,399.25 "
5/15/2017,"$278,399.25 "
5/16/2017,"$278,399.25 "
5/17/2017,"$278,399.25 "
5/18/2017,"$278,399.25 "
5/19/2017,"$278,399.25 "
5/22/2017,"$278,399.25 "
5/23/2017,"$278,399.25 "
5/24/2017,"$278,399.25 "
5/25/2017,"$278,399.25 "
5/26/2017,"$278,399.25 "
5/30/2017,"$278,399.25 "
5/31/2017,"$278,399.25 "
6/1/2017,"$278,399.25 "
6/2/2017,"$278,399.25 "
6/5/2017,"$278,399.25 "
6/6/2017,"$278,399.25 "
6/7/2017,"$278,399.25 "
6/8/2017,"$278,399.25 "
6/9/2017,"$278,399.25 "
6/12/2017,"$278,399.25 "
6/13/2017,"$278,399.25 "
6/14/2017,"$278,399.25 "
6/15/2017,"$278,399.25 "
6/16/2017,"$278,399.25 "
6/19/2017,"$278,399.25 "
6/20/2017,"$278,399.25 "
6/21/2017,"$278,399.25 "
6/22/2017,"$278,399.25 "
6/23/2017,"$278,399.25 "
6/26/2017,"$278,399.25 "
6/27/2017,"$278,399.25 "
6/28/2017,"$278,399.25 "
6/29/2017,"$278,399.25 "
6/30/2017,"$278,399.25 "
7/3/2017,"$278,399.25 "
7/5/2017,"$278,399.25 "
7/6/2017,"$278,399.25 "
7/7/2017,"$278,399.25 "
7/10/2017,"$278,399.25 "
7/11/2017,"$278,399.25 "
7/12/2017,"$278,399.25 "
7/13/2017,"$278,399.25 "
7/14/2017,"$278,399.25 "
7/17/2017,"$278,399.25 "
7/18/2017,"$278,399.25 "
7/19/2017,"$278,399.25 "
7/20/2017,"$278,399.25 "
7/21/2017,"$278,399.25 "
7/24/2017,"$278,399.25 "
7/25/2017,"$278,399.25 "
7/26/2017,"$278,399.25 "
7/27/2017,"$278,399.25 "
7/28/2017,"$273,295.41 "
7/31/2017,"$273,295.41 "
8/1/2017,"$273,295.41 "
8/2/2017,"$273,295.41 "
8/3/2017,"$273,295.41 "
8/4/2017,"$273,295.41 "
8/7/2017,"$273,295.41 "
8/8/2017,"$273,295.41 "
8/9/2017,"$273,295.41 "
8/10/2017,"$273,295.41 "
8/11/2017,"$273,295.41 "
8/14/2017,"$273,295.41 "
8/15/2017,"$273,295.41 "
8/16/2017,"$273,295.41 "
8/17/2017,"$273,295.41 "
8/18/2017,"$273,295.41 "
8/21/2017,"$273,295.41 "
8/22/2017,"$273,295.41 "
8/23/2017,"$273,295.41 "
8/24/2017,"$273,295.41 "
8/25/2017,"$276,598.92 "
8/28/2017,"$276,598.92 "
8/29/2017,"$276,598.92 "
8/30/2017,"$276,598.92 "
8/31/2017,"$276,598.92 "
9/1/2017,"$276,598.92 "
9/5/2017,"$276,598.92 "
9/6/2017,"$276,598.92 "
9/7/2017,"$276,598.92 "
9/8/2017,"$276,598.92 "
9/11/2017,"$276,598.92 "
9/12/2017,"$276,598.92 "
9/13/2017,"$276,598.92 "
9/14/2017,"$276,598.92 "
9/15/2017,"$276,598.92 "
9/18/2017,"$276,598.92 "
9/19/2017,"$276,598.92 "
9/20/2017,"$276,598.92 "
9/21/2017,"$276,598.92 "
9/22/2017,"$276,598.92 "
9/25/2017,"$276,598.92 "
9/26/2017,"$276,598.92 "
9/27/2017,"$276,598.92 "
9/28/2017,"$276,598.92 "
9/29/2017,"$276,598.92 "
10/2/2017,"$276,598.92 "
10/3/2017,"$276,598.92 "
10/4/2017,"$276,598.92 "
10/5/2017,"$276,598.92 "
10/6/2017,"$276,598.92 "
10/10/2017,"$276,598.92 "
10/11/2017,"$276,598.92 "
10/12/2017,"$276,598.92 "
10/13/2017,"$276,598.92 "
10/16/2017,"$276,598.92 "
10/17/2017,"$276,598.92 "
10/18/2017,"$276,598.92 "
10/19/2017,"$276,598.92 "
10/20/2017,"$276,598.92 "
10/23/2017,"$276,598.92 "
10/24/2017,"$276,598.92 "
10/25/2017,"$276,598.92 "
10/26/2017,"$276,598.92 "
10/27/2017,"$276,598.92 "
10/30/2017,"$276,598.92 "
10/31/2017,"$276,598.92 "
11/1/2017,"$284,697.60 "
11/2/2017,"$284,697.60 "
11/3/2017,"$284,697.60 "
11/6/2017,"$284,697.60 "
11/7/2017,"$284,697.60 "
11/8/2017,"$284,697.60 "
11/9/2017,"$284,697.60 "
11/10/2017,"$284,697.60 "
11/13/2017,"$284,697.60 "
11/14/2017,"$284,697.60 "
11/15/2017,"$284,697.60 "
11/16/2017,"$284,697.60 "
11/17/2017,"$284,697.60 "
11/20/2017,"$284,697.60 "
11/21/2017,"$284,697.60 "
11/22/2017,"$284,697.60 "
11/24/2017,"$284,697.60 "
11/27/2017,"$284,697.60 "
11/28/2017,"$284,697.60 "
11/29/2017,"$284,697.60 "
11/30/2017,"$284,697.60 "
12/1/2017,"$284,697.60 "
12/4/2017,"$284,697.60 "
12/5/2017,"$284,697.60 "
12/6/2017,"$284,697.60 "
12/7/2017,"$284,697.60 "
12/8/2017,"$284,697.60 "
12/11/2017,"$284,697.60 "
12/12/2017,"$284,697.60 "
12/13/2017,"$284,697.60 "
12/14/2017,"$284,697.60 "
12/15/2017,"$284,697.60 "
12/18/2017,"$284,697.60 "
12/19/2017,"$284,697.60 "
12/20/2017,"$284,697.60 "
12/21/2017,"$284,697.60 "
