,Date,Closing Price,B Rating,5 Year Rate,Yield Spread,S&P 500 Returns,Yield Spread Returns,Correl55day,55Day std,55Day Mean,55Z-Score,,signal,Long/Short
981,8/8/2001,1196,12.7,4.61,8.09,-0.014014839,0.01125,-0.233388959,0.061955534,-0.206930873,-0.427049597,,0,
982,8/9/2001,1192,12.72,4.66,8.06,-0.003344482,-0.003708282,-0.230203541,0.059648089,-0.205089864,-0.421030702,,0,
983,8/10/2001,1198.25,12.78,4.61,8.17,0.005243289,0.013647643,-0.21145741,0.056985378,-0.202867369,-0.150741138,,0,
984,8/13/2001,1203,12.84,4.57,8.27,0.003964114,0.012239902,-0.208088922,0.054259616,-0.200653011,-0.137043196,,0,
985,8/14/2001,1204,12.84,4.59,8.25,0.000831255,-0.00241838,-0.208790011,0.051290106,-0.198449628,-0.201605801,,0,
986,8/15/2001,1186,12.81,4.62,8.19,-0.014950166,-0.007272727,-0.197219919,0.04680036,-0.195648855,-0.033569488,,0,
987,8/16/2001,1190,12.82,4.58,8.24,0.003372681,0.006105006,-0.200691402,0.043462335,-0.193438765,-0.16687177,,0,
988,8/17/2001,1163.5,12.86,4.49,8.37,-0.022268908,0.015776699,-0.26396356,0.041769016,-0.192669252,-1.706870636,,0,
989,8/20/2001,1183,12.87,4.55,8.32,0.016759777,-0.005973716,-0.266873743,0.041810998,-0.192692672,-1.774199964,,0,
990,8/21/2001,1163,12.92,4.5,8.42,-0.016906171,0.012019231,-0.280930294,0.042291175,-0.192936161,-2.08067364,,0,
991,8/22/2001,1173,12.97,4.53,8.44,0.008598452,0.002375297,-0.298087778,0.044070847,-0.193902214,-2.36404723,,0,
992,8/23/2001,1170,12.99,4.52,8.47,-0.002557545,0.003554502,-0.301029841,0.045851246,-0.19489182,-2.314833974,,0,
993,8/24/2001,1196,12.99,4.55,8.44,0.022222222,-0.003541913,-0.299102465,0.047060689,-0.195530917,-2.200808161,,0,
994,8/27/2001,1187.75,13,4.57,8.43,-0.006897993,-0.001184834,-0.301497572,0.049113193,-0.197077067,-2.126119267,,0,
995,8/28/2001,1169.25,12.98,4.48,8.5,-0.015575668,0.008303677,-0.304411276,0.05119933,-0.198925003,-2.060305713,,0,
996,8/29/2001,1159.25,12.97,4.43,8.54,-0.008552491,0.004705882,-0.308676842,0.053241679,-0.20120308,-2.018602025,,0,
997,8/30/2001,1134.75,12.97,4.42,8.55,-0.021134354,0.00117096,-0.295283166,0.054668934,-0.203232548,-1.683782943,,0,
998,8/31/2001,1141.5,12.21,4.46,7.75,0.005948447,-0.093567251,-0.207621505,0.054620457,-0.202996232,-0.084680223,,0,
999,9/4/2001,1137.5,12.16,4.63,7.53,-0.003504161,-0.028387097,-0.196669634,0.054617792,-0.20274959,0.111318228,,0,
1000,9/5/2001,1137.75,12.2,4.61,7.59,0.00021978,0.007968127,-0.206133159,0.05461876,-0.202767615,-0.061618824,,0,
1001,9/6/2001,1109.75,12.22,4.48,7.74,-0.024609976,0.019762846,-0.240871349,0.054851306,-0.203318982,-0.684621207,,0,
1002,9/7/2001,1088,12.29,4.39,7.9,-0.019599009,0.020671835,-0.269425467,0.055402555,-0.203926795,-1.182231984,,0,
1003,9/10/2001,1102,12.33,4.41,7.92,0.012867647,0.002531646,-0.281018435,0.055344417,-0.206720474,-1.342465315,,0,
1004,9/17/2001,1042.5,13.49,3.99,9.5,-0.05399274,0.199494949,-0.534348116,0.069984066,-0.214006349,-4.577352907,,-4.577352907,
1005,9/18/2001,1039,13.46,4.01,9.45,-0.003357314,-0.005263158,-0.535235006,0.081944316,-0.220765324,-3.837602114,,-3.837602114,
1006,9/19/2001,1017.5,13.48,3.9,9.58,-0.020692974,0.013756614,-0.537510762,0.091684436,-0.227951836,-3.376351977,,-3.376351977,
1007,9/20/2001,984.25,13.57,3.97,9.6,-0.032678133,0.002087683,-0.520772778,0.099021211,-0.234857404,-2.887415441,,-2.887415441,
1008,9/21/2001,973.5,13.71,3.94,9.77,-0.010922022,0.017708333,-0.52961961,0.103426119,-0.243595323,-2.765493774,,-2.765493774,
1009,9/24/2001,1009.75,13.72,4,9.72,0.037236775,-0.005117707,-0.496000892,0.1073463,-0.250516845,-2.286842181,,0,
1010,9/25/2001,1020.5,13.77,3.97,9.8,0.0106462,0.008230453,-0.481837348,0.1106085,-0.256791648,-2.034614877,,0,
1011,9/26/2001,1016.75,13.79,3.91,9.88,-0.003674669,0.008163265,-0.481202506,0.113248053,-0.263186272,-1.925121254,,0,
1012,9/27/2001,1024.75,13.86,3.87,9.99,0.007868208,0.011133603,-0.48572737,0.115753702,-0.269554416,-1.867525194,,0,
1013,9/28/2001,1046,14.09,3.93,10.16,0.020736765,0.017017017,-0.467393876,0.118415992,-0.274332568,-1.630365159,,0,
1014,10/1/2001,1045.5,14.03,3.9,10.13,-0.000478011,-0.002952756,-0.468033905,0.120880378,-0.279066326,-1.563260985,,0,
1015,10/2/2001,1057.75,14.04,3.87,10.17,0.011716882,0.003948667,-0.464703134,0.123077704,-0.283642408,-1.471109061,,0,
1016,10/3/2001,1076.5,14.03,3.86,10.17,0.017726306,2.22E-16,-0.461269151,0.124755223,-0.288479236,-1.385031513,,0,
1017,10/4/2001,1076.5,13.95,3.88,10.07,0,-0.009832842,-0.479146049,0.126255836,-0.294117486,-1.465505029,,0,
1018,10/5/2001,1073.75,13.92,3.87,10.05,-0.002554575,-0.001986097,-0.47923915,0.127279281,-0.299948826,-1.408637154,,0,
1019,10/9/2001,1061.5,13.81,3.96,9.85,-0.011408615,-0.019900498,-0.467811394,0.128047759,-0.305301192,-1.269137413,,0,
1020,10/10/2001,1085.25,13.74,3.96,9.78,0.022373999,-0.007106599,-0.469913872,0.128042479,-0.311184246,-1.239663804,,0,
1021,10/11/2001,1102.25,13.68,4.03,9.65,0.015664593,-0.013292434,-0.471252714,0.128933694,-0.316080981,-1.203500256,,0,
1022,10/12/2001,1096.25,13.6,4.01,9.59,-0.005443411,-0.006217617,-0.470859931,0.129415353,-0.321181025,-1.156577659,,0,
1023,10/15/2001,1094.5,13.39,3.97,9.42,-0.001596351,-0.017726799,-0.469382609,0.129865014,-0.32605451,-1.103669835,,0,
1024,10/16/2001,1101.75,13.37,3.93,9.44,0.006624029,0.002123142,-0.471443163,0.129940002,-0.331180324,-1.079443104,,0,
1025,10/17/2001,1078,13.33,3.93,9.4,-0.021556614,-0.004237288,-0.481751488,0.129511762,-0.33689853,-1.118454068,,0,
1026,10/18/2001,1075,13.34,3.93,9.41,-0.002782931,0.00106383,-0.481195022,0.129224161,-0.342293789,-1.074885937,,0,
1027,10/19/2001,1074.5,13.38,3.96,9.42,-0.000465116,0.001062699,-0.484121153,0.128745352,-0.34775555,-1.059188553,,0,
1028,10/22/2001,1095.5,13.38,3.98,9.4,0.019543974,-0.002123142,-0.480224089,0.127882455,-0.353199709,-0.993290128,,0,
1029,10/23/2001,1090,13.4,4.01,9.39,-0.005020539,-0.00106383,-0.480670389,0.126741096,-0.358681685,-0.962503152,,0,
1030,10/24/2001,1087,13.39,3.96,9.43,-0.002752294,0.004259851,-0.483227093,0.126196621,-0.363618795,-0.947793189,,0,
1031,10/25/2001,1104.75,13.33,3.89,9.44,0.016329347,0.001060445,-0.476485008,0.125387191,-0.368396945,-0.862034327,,0,
1032,10/26/2001,1104,13.32,3.88,9.44,-0.000678887,2.22E-16,-0.478147935,0.124186962,-0.373372204,-0.843693492,,0,
1033,10/29/2001,1074.5,13.26,3.82,9.44,-0.026721014,-2.22E-16,-0.466008871,0.122731833,-0.3780324,-0.716818683,,0,
1034,10/30/2001,1060.5,13.3,3.76,9.54,-0.013029316,0.01059322,-0.47071795,0.121182102,-0.382747996,-0.725931905,,0,
1035,10/31/2001,1062.25,13.37,3.66,9.71,0.001650165,0.017819706,-0.467039727,0.119459955,-0.387340515,-0.667162587,,0,
1036,11/1/2001,1083.5,13.31,3.66,9.65,0.020004707,-0.006179197,-0.465986897,0.118017362,-0.391569568,-0.630562557,,0,
1037,11/2/2001,1091,13.29,3.77,9.52,0.006922012,-0.013471503,-0.469534827,0.116357958,-0.395921046,-0.632649304,,0,
1038,11/5/2001,1105.25,13.24,3.71,9.53,0.013061412,0.00105042,-0.470950288,0.113976416,-0.400639098,-0.616892437,,0,
1039,11/6/2001,1122.5,13.24,3.54,9.7,0.015607329,0.017838405,-0.45916674,0.111113672,-0.40520415,-0.485652123,,0,
1040,11/7/2001,1120.75,13.18,3.47,9.71,-0.00155902,0.001030928,-0.458901605,0.108000765,-0.409751633,-0.455089112,,0,
1041,11/8/2001,1124.5,13.02,3.58,9.44,0.003345974,-0.027806385,-0.468063408,0.104239904,-0.41467606,-0.512158451,,0,
1042,11/9/2001,1124.75,12.99,3.62,9.37,0.000222321,-0.007415254,-0.468798183,0.100239948,-0.419550729,-0.491295689,,0,
1043,11/13/2001,1143,12.98,3.69,9.29,0.016225828,-0.008537887,-0.468537536,0.098133127,-0.423270256,-0.461284402,,0,
1044,11/14/2001,1145,12.92,3.83,9.09,0.001749781,-0.021528525,-0.467911374,0.095918956,-0.426925485,-0.427297067,,0,
1045,11/15/2001,1147,12.64,4.1,8.54,0.001746725,-0.060506051,-0.45551496,0.093864823,-0.430099752,-0.270763921,,0,
1046,11/16/2001,1142,12.55,4.24,8.31,-0.004359198,-0.026932084,-0.450270267,0.09212826,-0.432866707,-0.18890578,,0,
1047,11/19/2001,1156,12.52,4.12,8.4,0.012259194,0.010830325,-0.442575675,0.09033685,-0.435440267,-0.078986683,,0,
1048,11/20/2001,1146,12.48,4.17,8.31,-0.008650519,-0.010714286,-0.443131664,0.088377798,-0.43805898,-0.057397716,,0,
1049,11/21/2001,1138.75,12.48,4.31,8.17,-0.006326353,-0.016847172,-0.439069367,0.086365094,-0.440560285,0.017262967,,0,
1050,11/23/2001,1155,12.48,4.4,8.08,0.014270033,-0.011015912,-0.440176361,0.084317594,-0.443028741,0.033829008,,0,
1051,11/26/2001,1157,12.49,4.41,8.08,0.001731602,0,-0.43984008,0.082277488,-0.445413527,0.067739644,,0,
1052,11/27/2001,1152.25,12.43,4.32,8.11,-0.004105445,0.003712871,-0.446608823,0.079652433,-0.448164903,0.019535876,,0,
1053,11/28/2001,1131,12.36,4.33,8.03,-0.018442178,-0.009864365,-0.4491556,0.072480227,-0.452556432,0.04692082,,0,
1054,11/29/2001,1146,12.39,4.1,8.29,0.013262599,0.03237858,-0.43490248,0.063462499,-0.456887938,0.346432272,,0,
1055,11/30/2001,1141.5,11.67,4.08,7.59,-0.003926702,-0.084439083,-0.393825293,0.05408204,-0.460300523,1.229155373,,0,
1056,12/3/2001,1131,11.66,4.04,7.62,-0.009198423,0.003952569,-0.386683904,0.046113085,-0.46295166,1.653928741,,0,
1057,12/4/2001,1149,11.72,3.99,7.73,0.015915119,0.014435696,-0.366798002,0.040010935,-0.46472207,2.447432641,,0,
1058,12/5/2001,1170.5,11.72,4.24,7.48,0.018711923,-0.032341527,-0.382862237,0.033113907,-0.466573775,2.527987328,,2.527987328,
1059,12/6/2001,1170.25,11.67,4.38,7.29,-0.000213584,-0.02540107,0.05839995,0.077439167,-0.455796538,6.640005384,,6.640005384,
1060,12/7/2001,1162,11.66,4.5,7.16,-0.007049776,-0.017832647,0.066660619,0.103984744,-0.444852981,4.919121578,,4.919121578,
1061,12/10/2001,1140.75,11.69,4.46,7.23,-0.018287435,0.009776536,0.076659219,0.124753379,-0.433686254,4.090834868,,4.090834868,
1062,12/11/2001,1137.75,11.74,4.38,7.36,-0.002629849,0.017980636,0.090855796,0.142801505,-0.422565734,3.595350971,,3.595350971,
1063,12/12/2001,1139.25,11.77,4.29,7.48,0.001318392,0.016304348,0.11400582,0.159286557,-0.410863454,3.29512599,,3.29512599,
1064,12/13/2001,1117,11.85,4.4,7.45,-0.019530393,-0.004010695,0.119574345,0.174128804,-0.399671177,2.981962262,,2.981962262,
1065,12/14/2001,1126.5,11.89,4.52,7.37,0.008504924,-0.010738255,0.107377517,0.186654772,-0.388958179,2.65911067,,2.65911067,
1066,12/17/2001,1138,11.87,4.54,7.33,0.010208611,-0.005427408,0.113741113,0.198098469,-0.378141023,2.48301836,,0,
1067,12/18/2001,1145.75,11.88,4.46,7.42,0.006810193,0.012278308,0.112704137,0.208253987,-0.36726045,2.304707789,,0,
1068,12/19/2001,1153.25,11.91,4.38,7.53,0.006545931,0.014824798,0.087456565,0.216585817,-0.35717226,2.052899078,,0,
1069,12/20/2001,1142.25,11.89,4.42,7.47,-0.009538261,-0.007968127,0.089740392,0.224222628,-0.347030909,1.947935872,,0,
1070,12/21/2001,1148.5,11.89,4.45,7.44,0.005471657,-0.004016064,0.082797026,0.230954047,-0.337076361,1.81799536,,0,
1071,12/26/2001,1155.75,11.9,4.55,7.35,0.006312582,-0.012096774,0.07343662,0.236809283,-0.327354437,1.692463455,,0,
1072,12/27/2001,1162,11.93,4.46,7.47,0.005407744,0.016326531,0.079504386,0.242099819,-0.317197157,1.638586693,,0,
1073,12/28/2001,1161.75,11.92,4.46,7.46,-0.000215146,-0.001338688,0.080133819,0.246868936,-0.307026739,1.568283823,,0,
1074,12/31/2001,1151.5,11.51,4.38,7.13,-0.008822896,-0.044235925,0.095929626,0.251724958,-0.296776903,1.560061952,,0,
1075,1/2/2002,1156.5,11.47,4.52,6.95,0.004342162,-0.025245442,0.095526344,0.256032652,-0.286496171,1.492085139,,0,
1076,1/3/2002,1169,11.36,4.48,6.88,0.010808474,-0.010071942,0.102283617,0.260017121,-0.276068238,1.455103625,,0,
1077,1/4/2002,1178,11.32,4.5,6.82,0.007698888,-0.00872093,0.1005919,0.263483516,-0.265678205,1.390106332,,0,
1078,1/7/2002,1169.25,11.29,4.39,6.9,-0.007427844,0.011730205,0.083508705,0.266101848,-0.255625635,1.274453157,,0,
1079,1/8/2002,1165.75,11.28,4.39,6.89,-0.002993372,-0.001449275,0.078638688,0.268169524,-0.245624147,1.209171091,,0,
1080,1/9/2002,1156.75,11.27,4.38,6.89,-0.007720352,0,0.079564204,0.26969348,-0.235418407,1.167928167,,0,
1081,1/10/2002,1161.25,11.22,4.27,6.95,0.00389021,0.008708273,0.084870873,0.270938698,-0.2251263,1.144159825,,0,
1082,1/11/2002,1149.75,11.22,4.14,7.08,-0.009903122,0.018705036,0.060513861,0.27125015,-0.215223845,1.016543978,,0,
1083,1/14/2002,1142,11.19,4.15,7.04,-0.006740596,-0.005649718,0.057651886,0.271215187,-0.205444282,0.97006429,,0,
1084,1/15/2002,1150.75,11.24,4.14,7.1,0.007661996,0.008522727,0.067509161,0.27098603,-0.195477381,0.970480074,,0,
1085,1/16/2002,1127.5,11.24,4.16,7.08,-0.020204215,-0.002816901,0.064296237,0.270275476,-0.185522412,0.924311197,,0,
1086,1/17/2002,1136,11.25,4.28,6.97,0.007538803,-0.015536723,0.050500662,0.269108105,-0.175940854,0.841451861,,0,
1087,1/18/2002,1130.75,11.26,4.23,7.03,-0.004621479,0.008608321,0.044582249,0.267462995,-0.166436669,0.78896491,,0,
1088,1/22/2002,1123,11.26,4.27,6.99,-0.006853858,-0.0056899,0.060850282,0.265965656,-0.156857412,0.818555661,,0,
1089,1/23/2002,1131,11.27,4.36,6.91,0.007123776,-0.011444921,0.079871431,0.264290025,-0.146846695,0.857838377,,0,
1090,1/24/2002,1135.5,11.24,4.4,6.84,0.00397878,-0.010130246,0.078808396,0.26228473,-0.136922184,0.822505298,,0,
1091,1/25/2002,1135.5,11.22,4.46,6.76,0,-0.011695906,0.082125543,0.259952742,-0.126956503,0.80430791,,0,
1092,1/28/2002,1137.75,11.21,4.48,6.73,0.001981506,-0.00443787,0.087106565,0.257189315,-0.116835751,0.792965741,,0,
1093,1/29/2002,1102.25,11.23,4.35,6.88,-0.031201934,0.022288262,-0.008894484,0.252919071,-0.108434736,0.393565626,,0,
1094,1/30/2002,1117.5,11.26,4.37,6.89,0.013835337,0.001453488,-0.03359566,0.24846082,-0.10069708,0.270068417,,0,
1095,1/31/2002,1132.5,11.23,4.42,6.81,0.013422819,-0.01161103,-0.038615217,0.243656638,-0.09305551,0.223430367,,0,
1096,2/1/2002,1125.5,11.12,4.37,6.75,-0.006181015,-0.008810573,-0.031065564,0.238266961,-0.085110094,0.226823435,,0,
1097,2/4/2002,1097.25,11.14,4.29,6.85,-0.025099956,0.014814815,-0.07284083,0.232368051,-0.07791087,0.021819006,,0,
1098,2/5/2002,1091,11.2,4.29,6.91,-0.005696058,0.008759124,-0.075558562,0.226091332,-0.070765797,-0.021198357,,0,
1099,2/6/2002,1085.25,11.25,4.3,6.95,-0.005270394,0.005788712,-0.076119023,0.219420398,-0.0636423,-0.056862182,,0,
1100,2/7/2002,1079,11.3,4.33,6.97,-0.005759042,0.002877698,-0.070953515,0.212726881,-0.056650274,-0.067237584,,0,
1101,2/8/2002,1098.5,11.29,4.28,7.01,0.018072289,0.005738881,-0.061981984,0.205750555,-0.049590487,-0.060225826,,0,
1102,2/11/2002,1112.25,11.3,4.29,7.01,0.012517069,2.22E-16,-0.075234524,0.198595276,-0.042911557,-0.162757988,,0,
1103,2/12/2002,1109.5,11.31,4.36,6.95,-0.002472466,-0.008559201,-0.080442688,0.190933635,-0.036317212,-0.231103733,,0,
1104,2/13/2002,1121,11.28,4.4,6.88,0.010365029,-0.010071942,-0.095068823,0.18296408,-0.030062656,-0.35529469,,0,
1105,2/14/2002,1119,11.35,4.35,7,-0.001784121,0.01744186,-0.086920351,0.174295768,-0.02363982,-0.36306407,,0,
1106,2/15/2002,1107,11.31,4.27,7.04,-0.010723861,0.005714286,-0.094288865,0.164995197,-0.01735707,-0.466266872,,0,
1107,2/19/2002,1085.75,11.31,4.28,7.03,-0.019196025,-0.001420455,-0.091918123,0.154505143,-0.010908149,-0.524318948,,0,
1108,2/20/2002,1103,11.35,4.28,7.07,0.015887635,0.0056899,-0.09234754,0.14281146,-0.004420729,-0.615684559,,0,
1109,2/21/2002,1081,11.35,4.27,7.08,-0.019945603,0.001414427,-0.14677001,0.131569966,0.000818043,-1.121745771,,0,
1110,2/22/2002,1093.75,11.39,4.23,7.16,0.011794635,0.011299435,-0.198461728,0.123081616,0.004370108,-1.647945831,,0,
1111,2/25/2002,1111.75,11.43,4.26,7.17,0.016457143,0.001396648,-0.185886456,0.113903125,0.00802097,-1.702388995,,0,
1112,2/26/2002,1110,11.48,4.33,7.15,-0.001574095,-0.0027894,-0.22252811,0.106534377,0.010644059,-2.188703559,,0,
1113,2/27/2002,1113.5,11.48,4.22,7.26,0.003153153,0.015384615,-0.150025283,0.094561239,0.014877458,-1.743872479,,0,
1114,2/28/2002,1109,11.53,4.27,7.26,-0.004041311,-1.11E-16,-0.153418796,0.097036874,0.011026209,-1.694665118,,0,
1115,3/1/2002,1134.75,11.42,4.43,6.99,0.023219116,-0.037190083,-0.260833736,0.103399169,0.005071766,-2.57164062,,-2.57164062,
1116,3/4/2002,1154,11.35,4.43,6.92,0.016964089,-0.010014306,-0.258570362,0.10883849,-0.001023318,-2.36632321,,0,
1117,3/5/2002,1151.5,11.32,4.44,6.88,-0.002166378,-0.005780347,-0.255044426,0.113331999,-0.007312413,-2.185896446,,0,
1118,3/6/2002,1165,11.35,4.45,6.9,0.011723838,0.002906977,-0.253142132,0.116813157,-0.01398783,-2.047323335,,0,
1119,3/7/2002,1162,11.24,4.65,6.59,-0.002575107,-0.044927536,-0.225227489,0.118748775,-0.020256954,-1.726085461,,0,
1120,3/8/2002,1166.5,11.19,4.77,6.42,0.003872633,-0.025796662,-0.221956558,0.120484272,-0.026244846,-1.624375601,,0,
1121,3/11/2002,1169,11.16,4.77,6.39,0.002143163,-0.004672897,-0.220492801,0.121715659,-0.032321827,-1.545988212,,0,
1122,3/12/2002,1169.5,11.14,4.75,6.39,0.000427716,0,-0.234321789,0.123045894,-0.038631389,-1.590385458,,0,
1123,3/13/2002,1157.25,11.15,4.69,6.46,-0.010474562,0.010954617,-0.264404879,0.125491643,-0.04502887,-1.748132416,,0,
1124,3/14/2002,1155.5,11.1,4.83,6.27,-0.001512206,-0.029411765,-0.25859348,0.127340402,-0.051362213,-1.627380351,,0,
1125,3/15/2002,1166.75,11.07,4.8,6.27,0.009736045,2.22E-16,-0.253457815,0.128843098,-0.057475937,-1.521089457,,0,
1126,3/18/2002,1170.75,11.08,4.79,6.29,0.003428327,0.003189793,-0.24599426,0.130026723,-0.063283771,-1.405176452,,0,
1127,3/19/2002,1177.75,11.07,4.78,6.29,0.005979073,0,-0.259433107,0.131160958,-0.069446271,-1.448501437,,0,
1128,3/20/2002,1155.75,11.04,4.87,6.17,-0.018679686,-0.019077901,-0.216362781,0.130992261,-0.074837118,-1.080412393,,0,
1129,3/21/2002,1156.25,11.06,4.88,6.18,0.00043262,0.001620746,-0.280873817,0.131747014,-0.08168809,-1.51188039,,0,
1130,3/22/2002,1153.25,11.08,4.9,6.18,-0.002594595,-1.11E-16,-0.27757326,0.132058346,-0.088471719,-1.431954488,,0,
1131,3/25/2002,1139.5,11.06,4.92,6.14,-0.011922827,-0.006472492,-0.260141684,0.13140429,-0.09506127,-1.256278728,,0,
1132,3/26/2002,1145.5,11.08,4.85,6.23,0.005265467,0.01465798,-0.238824802,0.130008254,-0.101232483,-1.058335251,,0,
1133,3/27/2002,1148.5,11.1,4.85,6.25,0.002618944,0.003210273,-0.227796708,0.128585112,-0.106892581,-0.940265362,,0,
1134,3/28/2002,1152.75,11.16,4.91,6.25,0.003700479,0,-0.226710111,0.127008474,-0.112444378,-0.899670152,,0,
1135,4/1/2002,1148,11.07,4.93,6.14,-0.004120581,-0.0176,-0.214684768,0.124951383,-0.117794359,-0.775424863,,0,
1136,4/2/2002,1141.5,11.07,4.84,6.23,-0.005662021,0.01465798,-0.229295019,0.122675306,-0.123506466,-0.862345944,,0,
1137,4/3/2002,1133.5,11.1,4.76,6.34,-0.007008322,0.017656501,-0.222277275,0.120730541,-0.128648123,-0.775521678,,0,
1138,4/4/2002,1128.75,11.1,4.76,6.34,-0.00419056,0,-0.226886903,0.118678507,-0.133821556,-0.784180298,,0,
1139,4/5/2002,1128,11.09,4.68,6.41,-0.000664452,0.011041009,-0.23810497,0.116206278,-0.139378176,-0.849582273,,0,
1140,4/8/2002,1130.25,11.07,4.7,6.37,0.001994681,-0.00624025,-0.249026196,0.113689395,-0.145074948,-0.914344279,,0,
1141,4/9/2002,1123,11.07,4.67,6.4,-0.00641451,0.004709576,-0.243007508,0.111200494,-0.15041146,-0.832694569,,0,
1142,4/10/2002,1134.75,11.06,4.68,6.38,0.010463045,-0.003125,-0.238686109,0.108529791,-0.155561794,-0.765912424,,0,
1143,4/11/2002,1106.5,11.04,4.66,6.38,-0.024895351,-3.33E-16,-0.237451831,0.104907767,-0.160985469,-0.728891336,,0,
1144,4/12/2002,1114.5,11.13,4.6,6.53,0.007230005,0.023510972,-0.199679971,0.099663217,-0.166068221,-0.337253309,,0,
1145,4/15/2002,1106.5,11.11,4.57,6.54,-0.007178107,0.001531394,-0.197245128,0.093886333,-0.171087376,-0.278610858,,0,
1146,4/16/2002,1132.25,11.06,4.62,6.44,0.023271577,-0.01529052,-0.2285713,0.08749849,-0.17673641,-0.592408969,,0,
1147,4/17/2002,1130.25,11.02,4.64,6.38,-0.001766394,-0.00931677,-0.225331418,0.079860611,-0.1824171,-0.537365252,,0,
1148,4/18/2002,1125.25,10.97,4.64,6.33,-0.0044238,-0.007836991,-0.149703274,0.076375817,-0.18497726,0.461847588,,0,
1149,4/19/2002,1129,10.99,4.62,6.37,0.003332593,0.006319115,-0.153239143,0.073639133,-0.187152596,0.460535744,,0,
1150,4/22/2002,1110.5,11.03,4.62,6.41,-0.016386182,0.006279435,-0.150307853,0.070958301,-0.189183372,0.547864283,,0,
1151,4/23/2002,1105.5,11.05,4.62,6.43,-0.004502476,0.003120125,-0.159092006,0.067700399,-0.191511125,0.478861558,,0,
1152,4/24/2002,1093.75,11.02,4.53,6.49,-0.010628675,0.00933126,-0.128513073,0.066294844,-0.192523348,0.965539264,,0,
1153,4/25/2002,1094.25,11.04,4.52,6.52,0.000457143,0.004622496,-0.121413492,0.065073742,-0.193357074,1.105570069,,0,
1154,4/26/2002,1073.5,11.02,4.49,6.53,-0.01896276,0.001533742,-0.120118862,0.063864996,-0.194157071,1.15929246,,0,
1155,4/29/2002,1066.5,10.99,4.55,6.44,-0.006520727,-0.013782542,-0.105499995,0.062791704,-0.194785189,1.421926582,,0,
1156,4/30/2002,1079,10.85,4.53,6.32,0.011720581,-0.01863354,-0.150340755,0.06041642,-0.196391712,0.762225837,,0,
1157,5/1/2002,1090,10.8,4.49,6.31,0.010194625,-0.001582278,-0.153794301,0.058393783,-0.197820071,0.753946197,,0,
1158,5/2/2002,1086.25,10.84,4.54,6.3,-0.003440367,-0.001584786,-0.156132596,0.056435355,-0.199196251,0.763061651,,0,
1159,5/3/2002,1074.5,10.85,4.48,6.37,-0.010817031,0.011111111,-0.160431468,0.054868491,-0.200384663,0.728162826,,0,
1160,5/6/2002,1053.25,10.88,4.5,6.38,-0.01977664,0.001569859,-0.164186373,0.052862048,-0.2017895,0.7113445,,0,
1161,5/7/2002,1048.75,10.92,4.43,6.49,-0.00427249,0.017241379,-0.161467461,0.051078157,-0.203010929,0.813331391,,0,
1162,5/8/2002,1088,10.9,4.58,6.32,0.037425507,-0.026194145,-0.25260654,0.049165906,-0.205932536,-0.949316451,,0,
1163,5/9/2002,1075.5,10.87,4.53,6.34,-0.011488971,0.003164557,-0.27620565,0.047523017,-0.209275411,-1.408375212,,0,
1164,5/10/2002,1055.5,10.89,4.46,6.43,-0.018596002,0.014195584,-0.300469754,0.048292237,-0.212069952,-1.830517856,,0,
1165,5/13/2002,1077,10.92,4.54,6.38,0.020369493,-0.00777605,-0.329300391,0.050768558,-0.214448837,-2.262257553,,0,
1166,5/14/2002,1100.25,10.93,4.64,6.29,0.021587744,-0.014106583,-0.359062242,0.054217338,-0.217597487,-2.609216138,,-2.609216138,
1167,5/15/2002,1096,10.86,4.59,6.27,-0.003862758,-0.00317965,-0.358485337,0.057449344,-0.220069437,-2.409355636,,0,
1168,5/16/2002,1100.5,10.92,4.52,6.4,0.004105839,0.020733652,-0.350107248,0.05923882,-0.223707291,-2.133735208,,0,
1169,5/17/2002,1106.75,10.94,4.6,6.34,0.005679237,-0.009375,-0.352481568,0.060922038,-0.227326614,-2.054346157,,0,
1170,5/20/2002,1095,10.97,4.53,6.44,-0.01061667,0.015772871,-0.302788762,0.061608158,-0.228089433,-1.212490866,,0,
1171,5/21/2002,1084.5,10.95,4.49,6.46,-0.009589041,0.00310559,-0.294466021,0.062125002,-0.228742081,-1.057930588,,0,
1172,5/22/2002,1086.5,10.97,4.43,6.54,0.001844168,0.012383901,-0.287888065,0.062538977,-0.229339238,-0.936197394,,0,
1173,5/23/2002,1098.5,10.94,4.46,6.48,0.011044639,-0.009174312,-0.30541271,0.063299932,-0.230289612,-1.186780067,,0,
1174,5/24/2002,1084,10.98,4.47,6.51,-0.013199818,0.00462963,-0.355789849,0.06551595,-0.232663473,-1.879334363,,0,
1175,5/28/2002,1078,10.9,4.46,6.44,-0.005535055,-0.010752688,-0.344565019,0.067208952,-0.234892718,-1.6318109,,0,
1176,5/29/2002,1069.25,10.93,4.41,6.52,-0.008116883,0.01242236,-0.349587274,0.068928951,-0.23723989,-1.62990126,,0,
1177,5/30/2002,1067.25,10.95,4.36,6.59,-0.00187047,0.010736196,-0.347461293,0.070510351,-0.239296972,-1.534020463,,0,
1178,5/31/2002,1069,11.04,4.37,6.67,0.001639728,0.012139605,-0.330840181,0.071510401,-0.240504887,-1.263246926,,0,
1179,6/3/2002,1040,11.01,4.36,6.65,-0.027128157,-0.002998501,-0.323837781,0.072352225,-0.241691147,-1.135371231,,0,
